"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"HPV","routine","SLB",269.277792,98.199761,609.891542,221.508659
"HPV","routine","SLE",448.630629,369.882836,547.210319,446.408915
"HPV","routine","SLV",289.051529,246.859969,334.479577,289.543848
"HPV","routine","SOM",647.982359,535.90445,773.969568,645.837464
"HPV","routine","SRB",520.36515,391.598769,663.38342,519.016817
"HPV","routine","SSD",365.295156,291.590305,456.704346,362.104859
"HPV","routine","STP",1566.011231,278.685599,10098.37322,534.041226
"HPV","routine","SWZ",1079.479993,940.851595,1230.110902,1078.056035
"HPV","routine","SYR",205.339986,158.007532,301.94592,198.396958
"HPV","routine","TCD",238.804992,182.195074,307.438653,235.933134
"HPV","routine","TGO",254.586572,198.058365,317.426741,252.908905
"HPV","routine","THA",295.887121,261.60951,336.15817,293.518091
"HPV","routine","TJK",1784.873758,1406.823795,2202.73948,1784.137882
"HPV","routine","TKM",188.440574,163.52854,216.581789,187.393041
"HPV","routine","TLS",161.307601,118.485841,218.584622,158.367056
"HPV","routine","TON",1152.009588,995.364273,1322.644616,1146.92906
"HPV","routine","TUN",297.05346,261.643224,343.257506,295.579604
"HPV","routine","TUV",477.721895,383.422661,573.564805,478.00675
"HPV","routine","TZA",1774.564128,1495.751037,2043.569198,1776.343083
"HPV","routine","UGA",542.843783,471.147331,608.497173,544.00313
"HPV","routine","UKR",190.341056,156.196786,224.410147,190.194286
"HPV","routine","UZB",377.215515,307.235619,444.981645,378.121118
"HPV","routine","VCT",994.98942,861.612949,1139.302398,995.343922
"HPV","routine","VEN",1575.776653,1364.678318,1830.779732,1573.22089
"HPV","routine","VNM",206.23717,178.967354,232.063574,205.807334
"HPV","routine","VUT",381.693929,199.609355,830.726261,339.986108
"HPV","routine","WSM",326.267041,127.77686,1093.818079,254.088127
"HPV","routine","XK",312.337511,261.67134,364.31797,311.77779
"HPV","routine","YEM",207.423453,178.85696,239.425479,206.768654
"HPV","routine","ZAF",356.578626,313.06887,401.956428,356.860604
"HPV","routine","ZMB",3497.065693,2954.888047,4020.138071,3484.38426
"HPV","routine","ZWE",1977.974726,1743.346172,2283.916544,1973.75211
"HepB","routine","AFG",158.828813,126.324988,191.536592,158.514623
"HepB","routine","AGO",129.762403,103.33015,162.636023,128.908906
"HepB","routine","ALB",74.855962,61.068951,89.184663,74.769381
"HepB","routine","ARM",78.39252,63.082493,96.510382,78.017055
"HepB","routine","AZE",105.147351,86.094156,129.69309,104.435579
"HepB","routine","BDI",112.872586,91.148011,137.77971,112.08145
"HepB","routine","BEN",207.978055,163.720658,272.92861,203.624652
"HepB","routine","BFA",123.367278,98.477024,154.934448,121.599823
"HepB","routine","BGD",106.968584,86.991994,129.519163,106.303727
"HepB","routine","BIH",84.789231,67.468211,104.997087,84.377676
"HepB","routine","BLR",61.591123,50.837171,74.883903,60.938582
"HepB","routine","BLZ",23.734938,17.890977,38.300622,22.609952
"HepB","routine","BOL",30.661446,24.424721,40.503551,30.188282
"HepB","routine","BTN",173.562316,141.977549,227.151949,171.254553
"HepB","routine","CAF",127.652545,98.0949,170.533269,124.697165
"HepB","routine","CHN",202.410854,163.136834,246.279715,201.182529
"HepB","routine","CIV",133.239825,102.887948,179.420054,130.775466
"HepB","routine","CMR",155.091677,131.786444,181.404738,154.595608
"HepB","routine","COD",125.72117,101.482925,158.553695,124.524782
"HepB","routine","COG",172.620823,135.194193,218.022465,170.348675
"HepB","routine","COL",28.110792,22.417548,36.965805,27.555176
"HepB","routine","COM",127.942317,104.345481,154.216904,127.203439
"HepB","routine","CPV",194.282882,161.001472,234.368392,192.864594
"HepB","routine","CUB",19.849576,16.02506,24.614966,19.590711
"HepB","routine","DJI",96.434661,74.960196,124.114926,95.112132
"HepB","routine","DMA",10.204572,6.972357,15.957146,9.774039
"HepB","routine","DZA",119.825553,91.396813,147.625969,119.631204
"HepB","routine","ECU",31.727409,23.831747,48.935065,29.674727
"HepB","routine","EGY",135.951642,113.89777,159.086144,135.922377
"HepB","routine","ERI",147.848122,118.901052,180.159571,146.736163
"HepB","routine","ETH",242.977658,196.626884,299.887014,239.259495
"HepB","routine","FJI",112.82445,90.00445,135.851949,112.447998
"HepB","routine","FSM",150.003397,116.881308,191.27185,148.802711
"HepB","routine","GEO",96.057022,77.426305,121.596228,94.661288
"HepB","routine","GHA",154.324355,120.771978,239.532038,147.490813
"HepB","routine","GIN",221.810875,157.278776,327.476844,213.431681
"HepB","routine","GMB",189.674589,138.506276,265.999015,184.796925
"HepB","routine","GNB",171.630391,129.068034,246.11066,166.546939
"HepB","routine","GRD",17.833508,12.601845,25.862342,17.161554
"HepB","routine","GTM",53.58913,43.892722,64.639182,53.316841
"HepB","routine","GUY",25.615176,17.647368,38.795158,24.760071
"HepB","routine","HND",28.887199,21.29697,41.430987,28.225437
"HepB","routine","HTI",57.79362,46.099535,70.476877,57.56205
"HepB","routine","IDN",144.905803,117.462959,174.008661,145.383167
"HepB","routine","IND",110.545023,88.84915,136.995316,109.750991
"HepB","routine","IRN",59.269657,48.578021,76.024552,58.259869
"HepB","routine","IRQ",53.891876,44.359108,64.422646,53.628449
"HepB","routine","JAM",8.55518,6.961319,10.477983,8.514432
"HepB","routine","JOR",61.353134,45.123961,104.45555,56.998218
"HepB","routine","KEN",153.925192,127.092306,183.622826,153.345396
"HepB","routine","KGZ",87.096902,73.222167,104.066562,86.525526
"HepB","routine","KHM",195.694535,160.65095,237.154063,194.894228
"HepB","routine","KIR",197.868534,147.117546,291.783868,191.66666
"HepB","routine","LAO",165.019544,134.346561,199.286596,164.195436
"HepB","routine","LBR",242.005665,178.968446,322.352494,239.276845
"HepB","routine","LCA",10.145125,6.816877,18.564637,9.429814
"HepB","routine","LKA",175.990283,140.206691,218.499788,175.414765
"HepB","routine","LSO",106.56254,86.676036,129.249965,105.95235
"HepB","routine","MAR",98.098177,81.65446,116.257311,97.957334
"HepB","routine","MDA",87.948763,69.238575,114.70086,86.024139
"HepB","routine","MDG",142.386158,116.008051,170.23671,141.884706
"HepB","routine","MDV",76.933099,60.969876,94.316825,76.795267
"HepB","routine","MHL",107.369669,81.605888,137.204924,106.793743
"HepB","routine","MKD",73.408106,59.971319,89.434034,73.345764
"HepB","routine","MLI",227.740575,181.003616,294.287404,223.236456
"HepB","routine","MMR",186.983704,142.249001,243.388515,184.603434
"HepB","routine","MNG",295.750909,241.377961,357.379563,292.71006
"HepB","routine","MOZ",147.392469,120.542954,177.744039,146.570983
"HepB","routine","MRT",163.783489,122.161549,282.529759,153.960191
"HepB","routine","MWI",129.950439,101.572385,215.072359,125.87926
"HepB","routine","NAM",71.659819,53.084028,94.778776,70.901827
"HepB","routine","NER",160.719641,135.090714,186.400143,160.931067
"HepB","routine","NGA",121.412818,97.627886,151.678962,120.216659
"HepB","routine","NIC",31.479959,25.895532,37.049822,31.516217
"HepB","routine","NPL",116.327311,92.404781,142.497511,115.553165
"HepB","routine","PAK",112.813071,88.208866,140.548374,111.947403
"HepB","routine","PER",35.874877,29.679678,43.920015,35.52924
"HepB","routine","PHL",179.750814,146.173214,217.932275,178.786868
"HepB","routine","PNG",139.436114,111.542546,172.15,139.122883
"HepB","routine","PRK",208.998619,165.696926,259.193581,206.569863
"HepB","routine","PRY",17.13454,12.754887,25.229421,16.501049
"HepB","routine","PSE",42.785023,33.154718,54.849874,42.102214
"HepB","routine","RWA",128.06476,104.615217,154.894324,128.268622
"HepB","routine","SDN",159.004428,132.774095,185.938771,159.046036
"HepB","routine","SEN",164.126316,131.426196,211.083969,162.570999
"HepB","routine","SLB",171.013392,138.643028,206.036664,170.887118
"HepB","routine","SLE",223.155523,177.437984,297.805313,217.310246
"HepB","routine","SLV",16.190795,13.107346,20.251943,15.89715
"HepB","routine","SOM",169.433941,134.09537,212.929445,167.091062
"HepB","routine","SRB",64.043099,51.327092,77.013468,63.937406
"HepB","routine","SSD",133.50387,112.534729,156.77762,133.006513
"HepB","routine","STP",142.978799,116.474176,175.922309,142.086711
"HepB","routine","SWZ",120.553633,92.412875,157.079677,118.806576
"HepB","routine","SYR",93.296016,68.731876,129.528569,90.023283
"HepB","routine","TCD",161.484956,125.323153,212.645422,157.9789
"HepB","routine","TGO",163.81468,123.05289,227.474498,158.142123
"HepB","routine","THA",191.957809,158.359496,238.635477,189.374341
"HepB","routine","TJK",100.458469,86.037972,114.963609,100.241935
"HepB","routine","TKM",140.078528,117.190547,165.611457,139.545859
"HepB","routine","TLS",123.723744,99.392637,150.839505,123.031789
"HepB","routine","TON",210.845806,175.308219,247.256238,210.834796
"HepB","routine","TUN",59.734108,50.617948,68.871261,59.523522
"HepB","routine","TUV",101.63733,79.034979,131.160804,100.572157
"HepB","routine","TZA",128.123289,105.097243,155.50827,127.904293
"HepB","routine","UGA",139.159335,105.933733,179.086055,137.599493
"HepB","routine","UKR",70.657755,57.84719,85.234986,70.512079
"HepB","routine","UZB",105.190944,88.752084,121.220453,105.193346
"HepB","routine","VCT",11.738928,7.511247,17.74359,11.442326
"HepB","routine","VEN",27.010317,22.204132,32.85167,26.809548
"HepB","routine","VNM",188.566137,149.39105,239.386427,185.084282
"HepB","routine","VUT",212.199114,165.74393,272.353294,210.811038
"HepB","routine","WSM",146.522764,112.399982,184.438816,146.144255
"HepB","routine","XK",67.956787,54.492664,84.099829,67.380056
"HepB","routine","YEM",81.37401,67.984066,97.750487,81.055696
"HepB","routine","ZAF",158.207228,126.354728,192.460972,158.424212
"HepB","routine","ZMB",154.926848,120.904049,209.0844,150.4472
"HepB","routine","ZWE",132.877804,105.086515,167.871595,131.12668
"Hib","routine","AFG",275.342205,155.201408,467.544249,273.189816
"Hib","routine","AGO",546.405455,276.859428,893.318393,540.553433
"Hib","routine","ALB",39.090613,24.062112,56.313148,38.744464
"Hib","routine","ARM",48.206444,22.335089,78.516549,46.426059
"Hib","routine","AZE",139.049914,82.720127,188.689279,140.934732
"Hib","routine","BDI",276.24319,194.535608,374.520702,274.2605
"Hib","routine","BEN",272.806658,184.355175,369.113742,271.682669
"Hib","routine","BFA",211.512923,139.5534,322.546017,206.150282
"Hib","routine","BGD",136.521642,71.784846,228.524834,130.236422
"Hib","routine","BIH",5.85994,3.366855,8.983433,5.689718
"Hib","routine","BLR",11.535434,2.044255,22.074379,11.121006
"Hib","routine","BLZ",29.595125,21.034901,39.907007,29.152428
"Hib","routine","BOL",209.677245,151.716897,276.460248,207.984521
"Hib","routine","BTN",109.871368,44.27423,178.377991,107.991803
"Hib","routine","CAF",260.086227,20.713281,470.017411,263.380988
"Hib","routine","CHN",49.745405,-4.371622,113.983361,50.090677
"Hib","routine","CIV",127.51847,50.920062,207.97688,127.938299
"Hib","routine","CMR",263.541246,168.684494,418.332372,258.388461
"Hib","routine","COD",320.907873,168.188577,497.499857,319.204867
"Hib","routine","COG",139.249141,80.714611,219.141123,136.037993
"Hib","routine","COL",37.759612,27.240642,52.778289,36.789384
"Hib","routine","COM",232.009897,142.718365,322.498676,233.622957
"Hib","routine","CPV",60.672387,40.468225,85.577234,60.06656
"Hib","routine","CUB",12.419392,8.455643,17.292035,12.302569
"Hib","routine","DJI",156.209834,100.313447,239.59665,150.157756
"Hib","routine","DZA",58.194258,40.315158,78.918614,57.284228
"Hib","routine","ECU",57.624179,42.203676,74.614946,57.453128
"Hib","routine","EGY",54.40194,26.495835,85.81448,53.359798
"Hib","routine","ERI",203.338491,135.425198,284.534054,198.773938
"Hib","routine","ETH",324.118042,215.143712,476.195315,316.516518
"Hib","routine","FJI",103.469924,79.03744,135.781837,101.885033
"Hib","routine","FSM",148.586996,103.787808,206.714568,144.815886
"Hib","routine","GEO",28.826567,19.941135,40.374192,28.483256
"Hib","routine","GHA",101.582593,73.210341,137.972205,99.898214
"Hib","routine","GIN",279.36178,61.77414,511.788691,282.497564
"Hib","routine","GMB",173.94369,126.205637,233.095382,173.720246
"Hib","routine","GNB",209.753482,126.267694,338.76726,203.609355
"Hib","routine","GTM",100.318266,72.447238,132.609142,99.280708
"Hib","routine","GUY",46.953753,34.852317,62.840592,46.24445
"Hib","routine","HND",62.329506,45.650673,83.653447,60.903768
"Hib","routine","HTI",267.836822,70.078813,465.366065,267.416845
"Hib","routine","IDN",88.347884,21.696817,149.285862,86.537288
"Hib","routine","IND",116.948452,21.762609,221.892729,109.667562
"Hib","routine","IRN",64.248838,39.48247,89.661915,64.901923
"Hib","routine","IRQ",56.311103,32.98581,82.55033,56.177475
"Hib","routine","JAM",10.44488,7.369124,14.42702,10.194855
"Hib","routine","JOR",30.986518,22.701071,41.759175,30.452376
"Hib","routine","KEN",100.019288,72.508332,135.712073,98.669503
"Hib","routine","KGZ",97.883451,62.909752,130.880703,96.699705
"Hib","routine","KHM",165.956687,95.586492,242.483412,167.658992
"Hib","routine","KIR",173.384601,126.975832,230.649315,172.291748
"Hib","routine","LAO",275.022009,171.675447,421.643297,270.819212
"Hib","routine","LBR",283.713748,146.398581,432.153318,278.372018
"Hib","routine","LKA",16.539358,9.449362,25.427236,16.514903
"Hib","routine","LSO",103.294914,73.925756,135.91559,102.419433
"Hib","routine","MAR",99.112247,71.072487,136.09235,99.395869
"Hib","routine","MDA",20.786067,12.565399,30.698354,20.55652
"Hib","routine","MDG",206.813045,120.104315,300.711614,210.145296
"Hib","routine","MHL",80.388286,62.142813,102.886879,79.405018
"Hib","routine","MKD",10.017764,5.154832,15.215315,10.022747
"Hib","routine","MLI",376.306455,215.56851,598.360783,372.488935
"Hib","routine","MMR",153.143235,67.630396,264.215481,149.569425
"Hib","routine","MNG",64.322617,44.708266,86.874577,63.511058
"Hib","routine","MOZ",173.37051,104.696782,280.40929,168.525833
"Hib","routine","MRT",237.354154,147.723968,318.598303,235.147048
"Hib","routine","MWI",126.040147,87.656748,176.315991,123.502007
"Hib","routine","NAM",47.662124,36.66359,61.217207,47.307033
"Hib","routine","NER",545.609095,395.847253,739.794152,534.823492
"Hib","routine","NGA",219.277092,73.917025,431.717414,199.958603
"Hib","routine","NIC",80.782913,61.623151,100.76531,80.725084
"Hib","routine","NPL",109.62974,44.545064,174.108984,106.025703
"Hib","routine","PAK",179.806244,112.11349,258.860297,177.24503
"Hib","routine","PER",54.144549,35.629538,73.679285,53.636268
"Hib","routine","PHL",89.355808,42.133959,135.005532,87.911269
"Hib","routine","PNG",171.892776,61.854657,299.527575,171.068885
"Hib","routine","PRK",92.276226,42.304562,147.361273,93.309472
"Hib","routine","PRY",40.99577,28.096356,56.79873,40.302973
"Hib","routine","PSE",8.632925,6.591183,11.496368,8.47764
"Hib","routine","RWA",289.248064,201.04632,401.341263,288.07059
"Hib","routine","SDN",278.270409,196.366038,376.111808,273.856575
"Hib","routine","SEN",282.558969,197.974625,389.019708,280.057408
"Hib","routine","SLB",107.495496,79.816653,138.278955,107.487676
"Hib","routine","SLE",268.306897,170.235823,403.081525,262.73434
"Hib","routine","SLV",49.554894,35.946764,69.343938,48.631236
"Hib","routine","SOM",430.503419,120.621909,753.379784,432.903282
"Hib","routine","SRB",6.877713,-19.289885,29.56304,6.948779
"Hib","routine","SSD",315.499873,59.230384,588.251245,320.31917
"Hib","routine","STP",98.025385,58.09849,148.653811,96.624008
"Hib","routine","SWZ",97.76956,73.808928,129.865116,96.018908
"Hib","routine","SYR",21.027082,12.9281,29.997367,20.843894
"Hib","routine","TCD",481.320714,204.353614,741.577697,468.377378
"Hib","routine","TGO",137.048789,78.896152,207.252792,134.02997
"Hib","routine","THA",17.371936,-15.807999,48.873839,17.924065
"Hib","routine","TJK",180.075443,117.437199,252.964263,178.629838
"Hib","routine","TKM",117.298754,76.771083,169.190294,115.375881
"Hib","routine","TLS",248.798131,128.354517,375.065992,249.623162
"Hib","routine","TON",38.910227,28.726765,49.487372,38.927311
"Hib","routine","TUN",26.48197,16.444231,37.796577,25.938289
"Hib","routine","TUV",38.827956,26.702237,55.550923,37.687086
"Hib","routine","TZA",171.230894,99.214166,238.033843,168.428011
"Hib","routine","UGA",141.434218,96.753878,233.750127,136.794504
"Hib","routine","UKR",17.0836,9.11443,25.25711,17.276904
"Hib","routine","UZB",96.865646,58.470681,133.230056,96.56581
"Hib","routine","VEN",30.679469,19.4519,44.154336,30.453397
"Hib","routine","VNM",30.705149,16.164516,47.73966,29.954289
"Hib","routine","VUT",50.739716,30.605128,72.279713,49.819644
"Hib","routine","WSM",49.894729,27.906197,68.301957,50.589089
"Hib","routine","XK",38.58724,27.325914,53.625301,37.48922
"Hib","routine","YEM",214.830573,149.550004,281.606801,215.632944
"Hib","routine","ZAF",78.559697,59.917376,102.964529,77.552976
"Hib","routine","ZMB",176.883893,115.932344,249.929702,173.492372
"Hib","routine","ZWE",72.914441,54.775911,95.457859,71.841709
"JE","campaign","BGD",14.306559,2.933153,40.121751,11.329405
"JE","campaign","BTN",-0.006009,-2.116003,2.012666,-0.015213
"JE","campaign","IND",2.384778,0.672291,6.39431,1.983
"JE","campaign","KHM",3.367086,0.603106,9.788433,2.64204
"JE","campaign","NPL",3.686563,0.86422,11.539492,2.817616
"JE","campaign","PAK",0.946733,0.242411,2.445815,0.718134
"JE","campaign","PHL",6.35152,1.50406,22.236814,4.573288
"JE","campaign","PNG",2.113233,0.044695,7.880354,1.370547
"JE","campaign","PRK",7.659517,1.249687,23.531129,5.79166
"JE","campaign","TLS",0.03427,0.013121,0.136321,0.021313
"JE","campaign","VNM",5.361479,1.955719,14.189453,4.679655
"JE","routine","BGD",125.638339,76.196252,201.734602,121.649234
"JE","routine","BTN",94.604666,64.977508,126.759522,91.845753
"JE","routine","CHN",116.522583,80.072793,154.018059,114.936805
"JE","routine","IDN",111.025349,75.617893,146.343166,110.415817
"JE","routine","IND",97.607114,66.785313,130.95406,96.29032
"JE","routine","KHM",106.123228,72.789036,141.278297,104.769943
"JE","routine","LAO",99.530273,67.516591,133.58878,99.19727
"JE","routine","LKA",101.681655,69.790604,135.251682,101.237508
"JE","routine","MMR",98.667302,66.956805,130.895353,97.757868
"JE","routine","NPL",101.967112,69.689227,138.27195,101.135622
"JE","routine","PAK",77.905219,53.719065,104.447323,76.72299
"JE","routine","PHL",113.970979,77.333548,160.718029,112.328316
"JE","routine","PNG",100.370564,69.307203,132.744671,99.218419
"JE","routine","PRK",118.144285,76.905442,166.271837,117.350984
"JE","routine","THA",113.693684,77.822229,150.344068,111.908743
"JE","routine","TLS",103.067918,69.636567,137.2362,100.054554
"JE","routine","VNM",129.918556,86.662026,185.616981,129.329373
"Measles","campaign","AFG",268.01911,199.301597,313.135177,273.276326
"Measles","campaign","AGO",359.344681,256.48551,409.411096,367.41315
"Measles","campaign","ALB",6.602405,1.884262,19.587866,5.067976
"Measles","campaign","ARM",3.825213,0.497437,9.241242,3.370079
"Measles","campaign","AZE",2.233319,-3.582509,9.087247,2.028729
"Measles","campaign","BDI",65.952849,41.558525,96.239998,63.737462
"Measles","campaign","BEN",193.07759,84.706909,261.048517,202.086093
"Measles","campaign","BFA",102.316178,48.105822,160.641666,100.914842
"Measles","campaign","BGD",34.815042,16.702128,52.396382,34.739969
"Measles","campaign","BIH",67.03229,36.61631,96.388016,68.184693
"Measles","campaign","BLR",11.584759,-11.589125,36.540143,10.713903
"Measles","campaign","BLZ",11.077174,2.333249,22.521132,10.559695
"Measles","campaign","BOL",52.209362,15.811646,76.285762,56.590898
"Measles","campaign","BTN",35.845454,11.617058,55.293437,36.512771
"Measles","campaign","CAF",243.41835,163.479208,293.264151,250.222271
"Measles","campaign","CHN",8.920397,0.983336,14.993134,9.245185
"Measles","campaign","CIV",107.974578,43.826165,170.462971,107.26881
"Measles","campaign","CMR",151.200842,92.262508,182.501251,157.157541
"Measles","campaign","COD",164.145829,117.248412,192.254699,169.066331
"Measles","campaign","COG",120.964279,69.93983,165.497845,121.920373
"Measles","campaign","COL",10.233741,1.785224,39.769368,6.942603
"Measles","campaign","COM",42.110574,16.473799,69.778154,41.067212
"Measles","campaign","CPV",38.527775,10.510213,75.295017,36.205666
"Measles","campaign","CUB",6.977701,-0.116277,22.146236,5.960927
"Measles","campaign","DJI",99.492291,60.424944,154.102497,95.730356
"Measles","campaign","DMA",17.135773,5.234787,37.47933,16.061448
"Measles","campaign","DZA",47.75068,8.859235,79.110475,51.064351
"Measles","campaign","ECU",16.734992,3.195631,35.176312,16.289018
"Measles","campaign","EGY",3.115207,0.422134,10.433566,2.139581
"Measles","campaign","ERI",54.469835,22.36009,104.755255,49.714707
"Measles","campaign","ETH",221.241329,154.194947,261.394964,226.111544
"Measles","campaign","FJI",9.875048,0.55769,23.017549,9.109295
"Measles","campaign","FSM",21.578357,9.099997,30.105365,22.42649
"Measles","campaign","GEO",4.240509,-1.661699,11.023433,4.306703
"Measles","campaign","GHA",41.654276,16.546639,74.228514,39.599525
"Measles","campaign","GIN",285.541563,202.466532,332.575211,289.153485
"Measles","campaign","GMB",92.492168,26.162646,174.839868,88.787061
"Measles","campaign","GNB",111.5351,44.904904,194.126588,104.985476
"Measles","campaign","GRD",36.262777,8.785921,61.308832,37.681336
"Measles","campaign","GTM",30.322696,5.527011,59.892688,27.745732
"Measles","campaign","GUY",37.486032,-94.388343,193.269426,36.258749
"Measles","campaign","HND",50.068977,5.74019,92.814948,52.400771
"Measles","campaign","HTI",58.5278,27.923707,111.835316,49.943375
"Measles","campaign","IDN",28.21675,13.911997,44.697435,27.280762
"Measles","campaign","IND",49.940961,27.993946,71.124904,49.436916
"Measles","campaign","IRN",3.370554,-0.530398,8.20333,3.304626
"Measles","campaign","IRQ",12.783694,5.812183,35.81802,9.821209
"Measles","campaign","JAM",9.18671,1.074785,23.648705,7.770513
"Measles","campaign","JOR",21.759404,1.952847,50.182409,20.753061
"Measles","campaign","KEN",20.158388,4.595038,40.334109,19.129437
"Measles","campaign","KGZ",1.446713,-2.363042,7.398535,0.947001
"Measles","campaign","KHM",53.216941,32.32048,75.207407,52.54248
"Measles","campaign","KIR",46.250176,19.552171,70.233761,49.928187
"Measles","campaign","LAO",68.296962,36.434479,108.635813,65.484539
"Measles","campaign","LBR",172.92002,119.029483,225.830281,173.118003
"Measles","campaign","LCA",17.550399,2.531818,33.991973,18.182599
"Measles","campaign","LKA",2.158065,0.473321,5.03635,2.008299
"Measles","campaign","LSO",11.132276,5.619411,18.37177,10.79641
"Measles","campaign","MAR",44.055006,8.55803,89.377929,39.658697
"Measles","campaign","MDA",5.420356,0.150588,11.185054,5.370928
"Measles","campaign","MDG",93.06852,53.700056,119.315951,94.572201
"Measles","campaign","MDV",8.127717,1.563992,14.733807,8.08971
"Measles","campaign","MHL",133.933706,39.956644,192.120815,139.928589
"Measles","campaign","MKD",23.472539,5.874111,45.124902,22.663405
"Measles","campaign","MLI",206.821686,106.741472,278.163466,211.975963
"Measles","campaign","MMR",34.053092,13.36994,55.022069,34.433034
"Measles","campaign","MNG",3.433254,0.964364,11.15995,2.96791
"Measles","campaign","MOZ",59.212005,24.315472,111.860875,54.048027
"Measles","campaign","MRT",91.050638,34.538422,130.773657,96.69666
"Measles","campaign","MWI",33.716816,15.010279,56.775479,32.288983
"Measles","campaign","NAM",35.459525,18.129852,47.028104,36.420811
"Measles","campaign","NER",214.286446,156.266064,273.895241,213.221125
"Measles","campaign","NGA",153.871967,97.780575,193.64756,158.47233
"Measles","campaign","NIC",19.858117,3.593131,45.758743,16.740269
"Measles","campaign","NPL",42.835693,15.357946,70.150039,42.754842
"Measles","campaign","PAK",53.324719,31.968844,71.593347,54.515698
"Measles","campaign","PER",33.551243,13.18463,58.610462,32.606929
"Measles","campaign","PHL",24.14598,14.502105,43.807632,21.686909
"Measles","campaign","PNG",148.060823,100.676844,178.425034,150.642701
"Measles","campaign","PRK",7.684589,1.551621,14.477286,7.533777
"Measles","campaign","PRY",33.325782,8.306891,57.784867,33.617442
"Measles","campaign","PSE",4.031717,0.005447,15.783087,3.293361
"Measles","campaign","RWA",59.754174,31.937491,89.181006,59.267678
"Measles","campaign","SDN",41.585324,18.538133,68.221793,40.51148
"Measles","campaign","SEN",117.622783,56.927348,174.670041,118.922693
"Measles","campaign","SLB",48.190302,12.311462,66.971802,53.67554
"Measles","campaign","SLE",120.864752,64.210028,189.638314,116.602902
"Measles","campaign","SLV",44.222552,15.290988,70.141009,45.811084
"Measles","campaign","SOM",445.455602,352.137917,502.749459,452.883702
"Measles","campaign","SRB",12.46817,2.522775,30.969873,11.349498
"Measles","campaign","SSD",536.958313,394.912302,718.664663,528.758285
"Measles","campaign","STP",59.870597,24.702076,107.128695,55.875881
"Measles","campaign","SWZ",7.052506,4.001941,14.82215,5.868346
"Measles","campaign","SYR",53.950313,31.161717,72.918904,54.429955
"Measles","campaign","TCD",332.73812,250.026708,385.936248,337.023175
"Measles","campaign","TGO",111.663697,56.898842,155.23954,114.176878
"Measles","campaign","THA",8.761983,3.237819,14.251769,8.697964
"Measles","campaign","TJK",5.943482,0.66807,16.995116,4.246582
"Measles","campaign","TKM",2.043891,-0.059218,9.636827,0.873333
"Measles","campaign","TLS",88.363908,48.982712,126.994403,88.207456
"Measles","campaign","TON",0.654512,-1.189041,2.485794,0.754455
"Measles","campaign","TUN",13.721127,-10.009261,35.362622,13.163623
"Measles","campaign","TUV",21.254165,9.612631,42.734414,17.953569
"Measles","campaign","TZA",28.095048,9.394699,55.543779,25.425279
"Measles","campaign","UGA",53.555735,30.482595,76.944817,53.519257
"Measles","campaign","UKR",27.148213,4.813658,49.298812,27.235649
"Measles","campaign","UZB",2.08157,0.034779,11.749942,0.414516
"Measles","campaign","VCT",122.346733,-197.814409,459.755262,133.836242
"Measles","campaign","VEN",47.57868,10.712167,71.361336,52.24064
"Measles","campaign","VNM",6.431105,1.316959,13.801568,6.333579
"Measles","campaign","VUT",63.423108,29.272713,82.860672,66.832507
"Measles","campaign","WSM",22.610464,12.38269,28.273528,22.963347
"Measles","campaign","XK",34.34232,-0.193755,95.075132,30.606693
"Measles","campaign","YEM",80.322,36.699985,123.324135,81.563585
"Measles","campaign","ZAF",16.160543,7.099105,28.437768,15.450525
"Measles","campaign","ZMB",19.824027,6.345815,42.54708,17.78919
"Measles","campaign","ZWE",17.952939,5.464806,31.928783,17.816709
"Measles","routine","AFG",1594.431731,1412.710222,1779.837172,1599.853694
"Measles","routine","AGO",2106.576333,1823.655667,2391.787341,2114.69344
"Measles","routine","ALB",343.061468,256.8835,417.264354,345.768244
"Measles","routine","ARM",230.839985,173.916722,282.046672,231.299421
"Measles","routine","AZE",239.66516,184.194994,290.517106,240.178963
"Measles","routine","BDI",901.111414,751.75983,1043.854533,900.246464
"Measles","routine","BEN",2365.072036,1997.696517,2792.230155,2372.180029
"Measles","routine","BFA",1617.428824,1333.226805,1899.810611,1614.920242
"Measles","routine","BGD",642.277186,516.716732,784.439714,638.482051
"Measles","routine","BIH",254.909627,202.768425,300.625944,254.983476
"Measles","routine","BLR",232.449699,171.082296,285.987038,234.288648
"Measles","routine","BLZ",414.590055,317.88976,503.373407,414.642011
"Measles","routine","BOL",853.9476,697.045083,1015.761498,856.844104
"Measles","routine","BTN",986.377163,778.52738,1199.554344,980.79661
"Measles","routine","CAF",2356.082036,2008.127161,2726.185244,2371.524981
"Measles","routine","CHN",366.259658,270.227133,454.791205,366.946616
"Measles","routine","CIV",1941.240408,1602.118975,2340.143333,1948.604385
"Measles","routine","CMR",1170.878176,992.526259,1372.50269,1173.713919
"Measles","routine","COD",1386.911647,1203.361936,1581.605436,1390.137333
"Measles","routine","COG",1050.45298,884.002725,1240.377439,1049.020626
"Measles","routine","COL",596.229081,438.328988,735.94365,600.143306
"Measles","routine","COM",803.835215,648.969298,955.621615,804.185821
"Measles","routine","CPV",1088.880942,822.281266,1343.043222,1085.845613
"Measles","routine","CUB",376.355895,271.082608,465.434739,379.353842
"Measles","routine","DJI",2167.80548,1733.628959,2578.842122,2159.745942
