"disease","country","mean_value","lower_95","upper_95","median_value"
"JE","LKA",0.135444,0,0.469545,0.099384
"JE","MMR",0.142654,0.026942,0.507262,0.111676
"JE","NPL",0.159948,0.041575,0.457487,0.13448
"JE","PAK",0.097696,0.010439,0.241663,0.088682
"JE","PHL",0.178851,0.059136,0.51963,0.138616
"JE","PNG",0.06404,0.005857,0.187114,0.055209
"JE","PRK",0.24056,0.063026,0.621321,0.206499
"JE","THA",0.071212,0.002368,0.159567,0.07158
"JE","TLS",0.07696,0,0.254256,0.076999
"JE","VNM",0.552409,0.172627,1.25475,0.494814
"Measles","AFG",9.989903,7.755979,14.116745,8.98758
"Measles","AGO",13.049561,7.659073,20.380394,14.463862
"Measles","ALB",2.486213,1.047804,4.74451,2.602768
"Measles","ARM",2.133099,0.878464,4.220258,0.971778
"Measles","AZE",2.143984,0.647304,4.49691,0.729204
"Measles","BDI",7.195962,5.208658,11.177734,6.288202
"Measles","BEN",14.677785,7.560682,25.063293,16.24597
"Measles","BFA",12.345946,5.988868,23.308426,6.365487
"Measles","BGD",4.673176,2.258372,8.960755,2.412894
"Measles","BIH",2.99087,1.422309,5.437913,3.2295
"Measles","BLR",2.955076,1.123272,6.173015,1.187615
"Measles","BLZ",3.874151,1.390295,7.464926,4.70227
"Measles","BOL",5.573619,2.639282,10.103092,5.985636
"Measles","BTN",6.009987,2.931215,11.424827,6.099854
"Measles","CAF",12.307805,7.831235,19.908248,8.436206
"Measles","CHN",3.525336,1.338585,7.170038,1.417043
"Measles","CIV",11.840928,5.096464,21.803719,13.62889
"Measles","CMR",8.189923,4.228669,14.05255,8.431065
"Measles","COD",8.061853,6.39894,11.389596,6.784843
"Measles","COG",6.741634,3.439531,11.172194,7.470128
"Measles","COL",3.619556,0.984545,7.694045,4.248847
"Measles","COM",5.085658,2.665091,9.318935,3.051553
"Measles","CPV",8.40701,3.405057,16.986211,3.824563
"Measles","CUB",3.365855,1.13355,6.963627,1.192475
"Measles","DJI",11.554232,5.969093,20.635747,12.556808
"Measles","DMA",2.201362,0.105176,5.528045,0.223422
"Measles","DZA",6.165611,2.107195,12.311402,2.261474
"Measles","ECU",2.870909,0.891772,5.994464,3.268317
"Measles","EGY",2.1171,0.773405,4.502503,0.816433
"Measles","ERI",9.027986,4.647016,16.362176,9.138633
"Measles","ETH",9.102624,5.441908,14.505825,9.311333
"Measles","FJI",3.282755,1.613775,6.36198,1.74786
"Measles","FSM",2.541815,1.822377,3.843563,2.235995
"Measles","GEO",1.96358,0.861135,3.654805,2.220646
"Measles","GHA",6.601697,3.295391,11.93243,6.461531
"Measles","GIN",12.05359,6.611982,20.461119,7.096168
"Measles","GMB",13.983874,5.113426,27.839814,5.455514
"Measles","GNB",14.414759,6.376637,26.787236,15.247953
"Measles","GRD",3.202895,0.9024,6.756455,3.021372
"Measles","GTM",7.021117,2.877057,13.437888,6.518163
"Measles","GUY",3.038115,1.203785,5.968175,1.47256
"Measles","HND",6.189516,2.424786,12.189953,5.91859
"Measles","HTI",6.998439,2.833195,14.275908,3.225474
"Measles","IDN",3.988722,2.044509,7.440038,3.724399
"Measles","IND",6.87275,4.696886,10.781695,5.361468
"Measles","IRN",4.768371,1.691498,9.905257,5.260686
"Measles","IRQ",4.10881,1.502233,8.549147,1.638455
"Measles","JAM",2.909345,0.91034,5.832547,3.429188
"Measles","JOR",3.584322,1.238,7.29906,3.764569
"Measles","KEN",3.278889,1.260981,6.493937,3.7752
"Measles","KGZ",1.632687,0.720382,3.205852,0.753422
"Measles","KHM",4.189578,2.004971,7.769671,4.438334
"Measles","KIR",4.426416,2.147514,7.636073,5.11254
"Measles","LAO",6.032124,2.683843,11.19412,2.968818
"Measles","LBR",12.234766,9.254549,18.018088,10.937573
"Measles","LCA",2.085024,0.252091,4.817431,2.51302
"Measles","LKA",1.901828,0.696867,3.883235,1.978818
"Measles","LSO",3.069219,1.740733,5.5128,2.454726
"Measles","MAR",10.674763,4.493545,21.437293,4.881126
"Measles","MDA",1.291025,0.592315,2.486635,1.253014
"Measles","MDG",5.479281,2.585277,9.373543,6.316
"Measles","MDV",4.176427,1.189842,8.421129,5.084677
"Measles","MHL",9.516,5.052686,16.524096,5.671254
"Measles","MKD",2.805002,1.168211,5.480588,2.760955
"Measles","MLI",15.699801,8.190824,26.903364,16.45931
"Measles","MMR",4.592752,2.18709,8.445398,5.094962
"Measles","MNG",4.033406,1.364097,8.34074,4.529566
"Measles","MOZ",10.298368,4.479836,19.311894,10.887547
"Measles","MRT",7.835252,3.562532,15.053023,3.823606
"Measles","MWI",4.199823,2.227221,7.834952,2.388866
"Measles","NAM",3.164884,1.54422,5.659802,3.334149
"Measles","NER",14.217849,10.943436,20.803459,11.396405
"Measles","NGA",8.300084,5.014542,13.265714,8.422153
"Measles","NIC",4.940753,2.316983,9.15154,2.493622
"Measles","NPL",5.038509,2.377517,9.2894,2.809304
"Measles","PAK",6.462936,3.246515,11.000402,7.096079
"Measles","PER",4.492221,2.405019,8.182343,2.533725
"Measles","PHL",2.870265,1.495127,5.319468,1.592718
"Measles","PNG",6.815048,3.24788,12.047773,7.479637
"Measles","PRK",2.438947,1.016246,4.605569,2.6135
"Measles","PRY",3.124103,1.126018,6.125408,3.494596
"Measles","PSE",2.722868,1.177429,5.376958,2.795975
"Measles","RWA",5.884505,3.063295,10.887447,3.322742
"Measles","SDN",5.118596,3.907727,7.577866,4.262157
"Measles","SEN",12.5588,5.574407,24.480771,5.950452
"Measles","SLB",4.956865,2.295932,9.056333,2.464621
"Measles","SLE",11.9727,6.122989,21.832591,10.983266
"Measles","SLV",5.876703,2.899217,10.742138,5.847535
"Measles","SOM",15.004553,12.603067,19.40357,13.880994
"Measles","SRB",2.080114,0.880901,4.13605,0.9466
"Measles","SSD",13.768735,8.089084,18.806846,13.163404
"Measles","STP",10.822407,5.369176,19.729626,10.988504
"Measles","SWZ",2.44,0.945457,5.105103,1.019862
"Measles","SYR",2.8616,1.199312,5.330944,3.263882
"Measles","TCD",14.371543,9.023289,21.890143,10.275418
"Measles","TGO",8.26137,4.207923,15.243281,4.441326
"Measles","THA",3.29917,1.259899,6.94455,1.323779
"Measles","TJK",2.011105,0.878425,3.866702,0.936017
"Measles","TKM",3.149377,1.215055,6.327719,1.294699
"Measles","TLS",4.227603,1.756279,7.565344,2.79314
"Measles","TON",1.836409,0.623557,3.937386,0.699576
"Measles","TUN",5.847017,1.88048,11.935071,6.66066
"Measles","TUV",5.029155,3.237552,8.055798,3.852171
"Measles","TZA",5.016121,2.259184,9.640939,2.404922
"Measles","UGA",4.221958,2.304097,7.539153,2.557398
"Measles","UKR",2.519122,1.092657,4.660786,2.742973
"Measles","UZB",1.723744,0.654503,3.44423,1.834936
"Measles","VCT",4.749139,1.494379,10.017879,5.198675
"Measles","VEN",4.944945,1.537649,10.078396,5.627587
"Measles","VNM",2.097039,0.826221,4.253662,1.871949
"Measles","VUT",4.186417,1.900261,7.414071,5.00784
"Measles","WSM",1.531489,0.754188,2.70336,0.82494
"Measles","XK",4.100307,2.020415,7.674003,2.154444
"Measles","YEM",6.755742,3.18045,12.221988,7.61228
"Measles","ZAF",3.052454,1.141991,6.260647,1.262715
"Measles","ZMB",4.377646,1.938163,8.429275,4.473879
"Measles","ZWE",2.757643,1.040141,5.675931,1.153873
"Meningitis","BDI",0.618244,0.423931,0.805087,0.616887
"Meningitis","BEN",0.646047,0.360896,0.924579,0.651125
"Meningitis","BFA",0.640929,0.440562,0.881248,0.633259
"Meningitis","CAF",0.742184,0.496856,0.976279,0.759556
"Meningitis","CIV",0.684543,0.404995,0.977736,0.691279
"Meningitis","CMR",0.544074,0.326224,0.739873,0.548553
"Meningitis","COD",0.702221,0.451222,0.991651,0.694353
"Meningitis","ERI",0.588531,0.401225,0.771148,0.588789
"Meningitis","ETH",0.680299,0.432001,0.905556,0.672188
"Meningitis","GHA",0.57766,0.403927,0.777851,0.577143
"Meningitis","GIN",0.618616,0.402787,0.811464,0.613277
"Meningitis","GMB",0.670809,0.404846,0.911897,0.663637
"Meningitis","GNB",0.618838,0.408186,0.819503,0.615264
"Meningitis","KEN",0.608435,0.450035,0.788422,0.603976
"Meningitis","MLI",0.693099,0.420041,0.963421,0.678334
"Meningitis","MRT",0.646063,0.407344,0.885893,0.648772
"Meningitis","NER",0.698158,0.325521,1.075521,0.693982
"Meningitis","NGA",0.622716,0.440354,0.829573,0.618332
"Meningitis","RWA",1.004275,0.555228,1.40762,0.991971
"Meningitis","SDN",0.709371,0.49764,0.956197,0.712066
"Meningitis","SEN",0.874628,0.50766,1.280182,0.861909
"Meningitis","SSD",0.501124,0.345318,0.667378,0.500373
"Meningitis","TCD",0.645091,0.393602,0.865566,0.643649
"Meningitis","TGO",0.604304,0.378114,0.817199,0.600466
"Meningitis","TZA",0.580439,0.230104,0.879529,0.580436
"Meningitis","UGA",0.65763,0.437751,0.910178,0.666002
"PCV","AFG",2.391045,-1.735218,7.755444,1.680315
"PCV","AGO",5.383422,-1.388007,19.526138,3.023152
"PCV","ALB",0.34113,-0.073545,0.847325,0.318926
"PCV","ARM",0.484031,-0.095672,1.730982,0.204505
"PCV","AZE",1.496486,0.135621,4.306445,0.986091
"PCV","BDI",2.680424,0.59304,6.527954,2.178556
"PCV","BEN",2.80642,0.446567,7.221764,2.168984
"PCV","BFA",1.666983,-2.031472,5.783617,1.325403
"PCV","BGD",1.14167,-0.397368,4.270842,0.443238
"PCV","BIH",0.025393,-0.398154,0.644166,0.006039
"PCV","BLR",0.103593,-0.345436,0.654594,0.021686
"PCV","BLZ",0.20292,-0.868913,1.257454,0.153331
"PCV","BOL",2.60901,0.429301,9.762339,0.750581
"PCV","BTN",0.600564,-2.188495,4.643274,0.271276
"PCV","CAF",3.242025,-4.563324,13.696549,2.251751
"PCV","CHN",0.541218,-1.38262,3.308108,0.066378
"PCV","CIV",1.034942,-1.668791,3.591125,1.153046
"PCV","CMR",3.223842,0.455222,8.91845,2.116041
"PCV","COD",3.639112,-0.32393,10.68548,2.295084
"PCV","COG",1.740559,-0.019398,5.518156,0.89942
"PCV","COL",0.361297,-0.000469,1.075978,0.305951
"PCV","COM",1.756443,-8.820513,13.794499,0.666225
"PCV","CPV",0.552005,-3.275617,5.348881,0.174281
"PCV","CUB",0.124386,-0.549503,0.709624,0.082995
"PCV","DJI",1.637814,-0.800933,5.507868,0.987009
"PCV","DZA",0.525979,-0.332755,1.80755,0.279749
"PCV","ECU",0.657632,0.110084,1.414532,0.601963
"PCV","EGY",0.48575,-1.08716,3.074412,0.143624
"PCV","ERI",2.003172,-0.685142,7.56168,0.868374
"PCV","ETH",2.783544,0.319065,9.113935,1.316731
"PCV","FJI",0.85092,0.116871,2.338174,0.623929
"PCV","FSM",1.764772,0.149158,5.104705,0.940074
"PCV","GEO",0.247915,0.031628,0.589135,0.140796
"PCV","GHA",1.002793,-0.147504,2.741306,0.86793
"PCV","GIN",2.398427,-33.862584,33.864572,0.506338
"PCV","GMB",2.100375,0.484562,4.805943,1.712716
"PCV","GNB",2.352816,-1.479743,7.505173,1.639597
"PCV","GTM",0.95026,0.208688,2.80978,0.626194
"PCV","GUY",0.527692,-0.081441,0.915849,0.593335
"PCV","HND",0.694277,0.219037,1.908303,0.451604
"PCV","HTI",3.280386,-5.401499,14.850138,1.734273
"PCV","IDN",0.594745,-2.908078,4.239847,0.244927
"PCV","IND",0.931446,-2.607094,6.300103,0.419914
"PCV","IRN",0.63235,-0.894869,2.634808,0.099707
"PCV","IRQ",0.500564,-0.971682,2.394743,0.308538
"PCV","JAM",0.082254,0.046305,0.145829,0.076313
"PCV","JOR",0.185691,-1.343961,1.827927,0.073541
"PCV","KEN",0.794194,-0.202559,2.215697,0.75944
"PCV","KGZ",1.103662,0.080028,3.6872,0.394663
"PCV","KHM",1.555552,0.068524,5.551148,0.495737
"PCV","KIR",1.418851,0.079609,3.147447,1.240598
"PCV","LAO",2.955323,0.381083,8.823762,1.596744
"PCV","LBR",2.727329,-2.307689,10.61018,1.46733
"PCV","LKA",0.168185,-0.662399,1.094592,0.045893
"PCV","LSO",0.95996,-1.184057,2.232844,1.038339
"PCV","MAR",0.939178,0.117532,2.892197,0.399009
"PCV","MDA",0.222067,-0.12829,0.623857,0.179173
"PCV","MDG",2.037461,-0.184654,6.434842,1.104644
"PCV","MHL",0.527342,0.176236,0.904278,0.517319
"PCV","MKD",0.061479,-0.689029,0.761227,0.050637
"PCV","MLI",4.212287,0.164511,15.835998,2.048103
"PCV","MMR",1.288533,-1.859217,5.67505,0.698543
"PCV","MNG",0.578323,-0.702023,2.963706,0.280488
"PCV","MOZ",1.62773,-0.503155,5.248501,1.341271
"PCV","MRT",2.484616,0.302267,6.21136,1.841112
"PCV","MWI",1.101737,-0.526321,3.033216,1.030179
"PCV","NAM",0.382099,-0.15089,1.014114,0.348815
"PCV","NER",4.532127,0.951101,8.932763,3.160318
"PCV","NGA",2.741127,-3.350921,11.573402,1.725954
"PCV","NIC",0.954882,0.392949,2.275724,0.660381
"PCV","NPL",0.961263,-1.00235,3.903019,0.423787
"PCV","PAK",1.63149,-0.049661,4.548104,1.342193
"PCV","PER",0.509986,-0.001235,1.251926,0.411915
"PCV","PHL",0.860326,-0.111966,3.162741,0.494687
"PCV","PNG",1.429412,-2.418635,5.950819,1.079246
"PCV","PRK",0.461425,-2.539057,4.259362,0.19747
"PCV","PRY",0.470152,-0.026833,1.165716,0.429688
"PCV","PSE",0.063015,0.023819,0.104263,0.064002
"PCV","RWA",2.083541,0.274307,6.74274,0.891006
"PCV","SDN",2.675113,0.541313,7.200599,1.719886
"PCV","SEN",2.28715,-0.112568,8.268579,1.030225
"PCV","SLB",0.925752,0.18553,2.400981,0.627627
"PCV","SLE",2.608679,-1.011543,7.078924,2.200564
"PCV","SLV",0.479027,0.049696,1.224393,0.399371
"PCV","SOM",2.991512,-47.897907,50.311608,1.193759
"PCV","SRB",0.049349,-0.378875,0.599202,0.018364
"PCV","SSD",1.559487,-28.226896,37.387023,0.585966
"PCV","STP",0.82066,-0.400561,2.054015,0.812207
"PCV","SWZ",0.920148,0.44128,1.536168,0.884201
"PCV","SYR",0.183962,-3.068923,3.261463,0.012378
"PCV","TCD",5.757359,-35.242101,54.4244,1.21075
"PCV","TGO",1.293825,-1.456928,3.573751,1.358324
"PCV","THA",0.141213,-0.601779,1.083906,0.047044
"PCV","TJK",1.614134,-2.283391,8.076576,0.576592
"PCV","TKM",0.843597,-2.428776,4.819282,0.652329
"PCV","TLS",1.436566,-9.037203,13.464572,0.525025
"PCV","TON",0.254716,-0.999092,1.534978,0.188662
"PCV","TUN",0.203744,-0.433448,1.135066,0.078891
"PCV","TUV",0.148774,0.049375,0.252514,0.145624
"PCV","TZA",1.820142,-0.089625,5.533558,1.230625
"PCV","UGA",1.229158,-0.43587,4.556505,0.966232
"PCV","UKR",0.079286,-1.230442,1.347563,0.02236
"PCV","UZB",0.839656,0.062379,2.524734,0.607323
"PCV","VEN",0.212523,-2.915626,3.373065,0.119504
"PCV","VNM",0.233544,-1.19334,2.112728,0.164855
"PCV","VUT",0.283678,-1.01751,1.756681,0.220833
"PCV","WSM",0.475678,-2.971745,3.757364,0.105687
"PCV","XK",0.228711,0.145477,0.329035,0.224662
"PCV","YEM",2.161379,0.24595,6.007565,1.017531
"PCV","ZAF",0.733187,-0.178774,2.22077,0.710544
"PCV","ZMB",1.598679,-1.334735,5.191892,1.243897
"PCV","ZWE",0.681082,-0.071657,1.980967,0.552668
"Rota","AFG",1.452299,-0.917743,6.495211,0.968773
"Rota","AGO",2.989905,-1.938877,8.511592,2.507245
"Rota","ALB",0.040133,-0.282619,0.442454,0.013992
"Rota","ARM",0.097647,-0.086603,0.617221,0.027693
"Rota","AZE",0.283053,-2.639572,4.192508,0.065626
"Rota","BDI",1.273521,-0.619289,2.351899,1.367993
"Rota","BEN",1.392248,-2.542886,4.048225,1.567063
"Rota","BFA",1.867878,-1.097913,4.015104,1.585076
"Rota","BGD",0.238291,-2.495313,2.889342,0.188797
"Rota","BIH",0.014617,-0.215977,0.306243,0.012029
"Rota","BLR",0.012904,-0.134307,0.19845,0.003771
"Rota","BLZ",0.074601,-0.19701,0.336479,0.08051
"Rota","BOL",1.004686,0.286096,4.042984,0.429057
"Rota","BTN",0.235729,-3.05883,3.63408,0.128868
"Rota","CAF",8.574495,-15.966867,24.056146,3.778764
"Rota","CHN",0.1973,-0.561983,2.170081,0.041981
"Rota","CIV",0.534312,-0.620788,1.190526,0.53404
"Rota","CMR",2.064032,-0.702873,4.916364,2.079557
"Rota","COD",1.771914,-3.917612,7.057299,1.861256
"Rota","COG",0.905443,-1.084929,2.565542,1.021546
"Rota","COL",0.141858,0.005829,0.289387,0.143283
"Rota","COM",0.837783,-5.195946,6.846641,0.713187
"Rota","CPV",0.156514,-0.293693,0.712436,0.168874
"Rota","CUB",0.015787,-0.07268,0.124493,0.013738
"Rota","DJI",0.74548,-1.037394,1.735593,0.740466
"Rota","DZA",0.26329,-1.472908,2.146004,0.072652
"Rota","ECU",0.167636,0.018281,0.35023,0.150522
"Rota","EGY",0.747796,-1.317061,3.682064,0.790072
"Rota","ERI",1.261739,-0.333395,2.474534,0.843142
"Rota","ETH",0.749018,-1.299641,2.720824,0.742153
"Rota","FJI",0.277133,0.050369,0.829206,0.234061
"Rota","FSM",0.80288,0.069058,3.535718,0.200111
"Rota","GEO",0.047406,0.005019,0.185336,0.025445
"Rota","GHA",0.63892,-0.698392,1.446341,0.699972
"Rota","GIN",2.287688,-18.419684,19.132976,2.696912
"Rota","GMB",0.581877,-0.745239,2.516504,0.437337
"Rota","GNB",1.273481,-1.5293,3.713642,1.497459
"Rota","GTM",0.497998,0.223921,1.16683,0.471513
"Rota","GUY",0.301803,0.114369,0.777981,0.294348
"Rota","HND",0.293912,0.04403,0.684851,0.263234
"Rota","HTI",1.281479,-1.580892,5.824743,0.821233
"Rota","IDN",0.602604,-3.057986,4.172628,0.62844
"Rota","IND",0.3727,-1.511785,2.560747,0.349799
"Rota","IRN",0.172253,-0.310463,1.208336,0.0695
"Rota","IRQ",0.302847,-0.26264,1.500183,0.182437
"Rota","JAM",0.039576,0.02387,0.06391,0.035486
"Rota","JOR",0.111238,-0.055466,0.566489,0.056874
"Rota","KEN",0.869081,-0.668279,2.206557,0.588485
"Rota","KGZ",0.177709,-0.613015,1.344601,0.128634
"Rota","KHM",0.348813,-3.347759,4.911588,0.225691
"Rota","KIR",0.655616,-0.124693,2.144079,0.49009
"Rota","LAO",1.245348,-10.461667,12.660976,1.650608
"Rota","LBR",1.341787,-2.947027,4.727774,1.026007
"Rota","LKA",0.025454,-0.242585,0.294048,0.024608
"Rota","LSO",0.634732,-0.891939,1.284914,0.811087
"Rota","MAR",0.378238,0.148215,1.117651,0.257387
"Rota","MDA",0.024157,-0.057861,0.127973,0.018253
"Rota","MDG",2.316534,-1.028682,5.274721,1.237531
"Rota","MHL",0.23562,0.083844,0.677135,0.130349
"Rota","MKD",0.067529,-0.411463,0.593138,0.026834
"Rota","MLI",1.055397,-1.770819,3.955863,0.787026
"Rota","MMR",0.593825,-1.631725,3.454812,0.434292
"Rota","MNG",0.32862,-0.743596,2.244669,0.143463
"Rota","MOZ",0.723601,-0.826335,2.411708,0.701362
"Rota","MRT",1.22699,-1.016841,2.906873,1.23559
"Rota","MWI",0.616977,-0.480702,1.328339,0.620216
"Rota","NAM",0.28369,-0.126465,0.539628,0.35031
"Rota","NER",3.51189,1.498775,6.474701,2.594455
"Rota","NGA",4.798429,-16.428048,17.258733,2.005436
"Rota","NIC",0.327242,0.126172,0.639194,0.29191
"Rota","NPL",0.30033,-3.516028,4.242356,0.404719
"Rota","PAK",1.010506,-1.096314,2.867008,1.212974
"Rota","PER",0.1973,0.023437,0.783762,0.087865
"Rota","PHL",0.400221,-3.538199,5.838195,0.245791
"Rota","PNG",2.497988,-9.721017,12.691908,1.788574
"Rota","PRK",0.371759,-0.544393,1.99178,0.165111
"Rota","PRY",0.177626,0.046863,0.603001,0.116881
"Rota","PSE",0.039148,0.012672,0.099309,0.016809
"Rota","RWA",0.941836,-0.746891,3.040128,0.889863
"Rota","SDN",0.916706,-0.66666,2.720947,0.896864
"Rota","SEN",1.490434,-0.925972,5.520153,1.657868
"Rota","SLB",0.408899,-0.195261,1.542368,0.367515
"Rota","SLE",1.148432,-1.106074,2.925618,1.055747
"Rota","SLV",0.197958,0.03833,0.431583,0.209531
"Rota","SOM",3.748382,-25.84591,22.815656,2.30944
"Rota","SRB",0.008954,-0.184604,0.22866,0.005444
"Rota","SSD",3.122508,-16.678642,21.381481,4.171918
"Rota","STP",0.214545,-0.745967,1.327385,0.208381
"Rota","SWZ",0.869271,0.143238,1.635612,0.934284
"Rota","SYR",0.077656,-1.292109,1.59768,0.047518
"Rota","TCD",10.979754,-17.849464,41.229316,3.889613
"Rota","TGO",2.241125,-1.098573,4.967719,1.351715
"Rota","THA",0.059016,-0.251509,0.297524,0.069645
"Rota","TJK",0.453702,-0.037711,1.47683,0.464116
"Rota","TKM",0.518128,-1.193277,3.482717,0.116757
"Rota","TLS",0.65363,-2.726597,3.50621,0.738504
"Rota","TON",0.054757,-0.385071,0.701587,0.022747
"Rota","TUN",0.0719,-0.375199,0.697098,0.02606
"Rota","TUV",0.075662,0.0075,0.348779,0.029098
"Rota","TZA",0.67088,-0.227761,2.55823,0.485701
"Rota","UGA",0.553482,-1.180386,2.638887,0.506792
"Rota","UKR",-0.00248,-0.552918,0.448885,0.011998
"Rota","UZB",0.344181,0.003566,1.552761,0.182383
"Rota","VEN",0.362242,-0.071576,0.954164,0.306153
"Rota","VNM",0.178816,-0.837625,1.559404,0.050628
"Rota","VUT",0.441404,-0.875924,2.483936,0.358086
"Rota","WSM",0.112052,-1.099733,1.389053,0.100119
"Rota","XK",0.002479,0.000767,0.00466,0.001009
"Rota","YEM",1.7272,0.556679,5.421744,1.202243
"Rota","ZAF",0.445454,-0.27998,0.93443,0.405861
"Rota","ZMB",0.907341,-0.71745,2.713706,0.905134
"Rota","ZWE",0.452166,-0.100542,0.996651,0.437556
"Rubella","AFG",0.382715,0,1.397509,0.28061
"Rubella","AGO",0.153748,-0.273398,1.55412,0.006977
"Rubella","ALB",0.135006,-0.035667,0.704784,0.051871
"Rubella","ARM",0.147948,-0.160725,0.807399,0.077405
"Rubella","AZE",0.207359,-0.007471,0.973124,0.105417
"Rubella","BDI",0.184847,-0.101066,1.079759,0.094326
"Rubella","BEN",0.409818,-0.001778,1.168087,0.300653
"Rubella","BFA",0.075792,-0.025409,0.359635,0.05064
"Rubella","BGD",0.219602,0.072085,0.602523,0.172763
"Rubella","BIH",0.126301,-0.125091,0.593261,0.088632
"Rubella","BLR",0.231433,-0.001428,0.808843,0.17995
"Rubella","BLZ",0.204062,-0.182967,0.779645,0.133662
"Rubella","BOL",0.164949,0,0.705099,0.091253
"Rubella","BTN",0.09976,-0.148203,0.450956,0.068289
"Rubella","CAF",0.279685,-0.076636,1.902205,0.10731
"Rubella","CHN",0.041673,0,0.117215,0.02057
"Rubella","CIV",0.078863,-0.417027,0.40234,0.124559
"Rubella","CMR",0.056441,-0.290538,0.555457,0.011776
"Rubella","COD",0.4136,-0.042562,1.842901,0.307301
"Rubella","COG",0.269932,-0.239445,1.9827,0.092263
"Rubella","COL",0.126489,0,0.504851,0.085504
"Rubella","COM",-0.083192,-1.416771,1.004105,0.014669
"Rubella","CPV",0.144137,-0.320517,0.902585,0.091315
"Rubella","CUB",0.176916,0,0.757742,0.115948
"Rubella","DJI",0.054917,-1.399345,0.913643,0.175823
"Rubella","DMA",0.120786,-0.276362,0.766949,0
"Rubella","DZA",0.499737,0.049545,1.575796,0.222304
"Rubella","ECU",0.145908,0,0.588151,0.077285
"Rubella","EGY",0.098957,0.016405,0.263008,0.078705
"Rubella","ERI",0.245665,0,1.153671,0.160352
"Rubella","ETH",0.437072,-1e-06,2.002225,0.23268
"Rubella","FJI",0.353072,-0.051659,1.022704,0.240755
"Rubella","FSM",0.160125,-0.26868,0.661789,0.13389
"Rubella","GEO",0.160475,-0.172538,0.880036,0.100865
"Rubella","GHA",0.317479,0.022764,1.210142,0.224283
"Rubella","GIN",0.258513,-0.067133,1.42104,0.125072
"Rubella","GMB",0.174218,-0.036809,1.257332,0.036297
"Rubella","GNB",0.161276,-1.496556,1.770684,0.153537
"Rubella","GRD",0.120426,-0.518081,0.746758,0
"Rubella","GTM",0.171303,0,0.75805,0.097483
"Rubella","GUY",0.202153,0,0.811863,0.137462
"Rubella","HND",0.176708,0,0.825108,0.078448
"Rubella","HTI",0.016925,-0.155947,0.218684,0
"Rubella","IDN",0.129399,0.041341,0.259648,0.11949
"Rubella","IND",0.310821,0.012575,0.870984,0.23089
"Rubella","IRN",0.129741,0.033183,0.329535,0.104602
"Rubella","IRQ",0.135554,0,0.590426,0.067162
"Rubella","JAM",0.178368,-0.05389,0.702477,0.095577
"Rubella","JOR",0.172002,0.016522,0.453081,0.120127
"Rubella","KEN",0.277983,-0.006372,1.033984,0.209932
"Rubella","KGZ",0.233347,0.032645,0.768179,0.150215
"Rubella","KHM",0.172577,0.024126,0.377509,0.172747
"Rubella","KIR",0.332752,-0.624445,1.324548,0.27086
"Rubella","LAO",0.081699,0.009935,0.258513,0.068832
"Rubella","LBR",0.414078,-0.030809,2.244116,0.255877
"Rubella","LCA",0.112,-0.384288,0.69167,0.021392
"Rubella","LKA",0.183389,0.005836,0.604877,0.146742
"Rubella","LSO",0.051175,-0.943664,1.171882,0.081841
"Rubella","MAR",0.1472,0.012822,0.480963,0.100941
"Rubella","MDA",0.147338,-0.279958,0.872314,0.083307
"Rubella","MDG",0.241226,0,0.820245,0.192097
"Rubella","MDV",0.110497,-0.136159,0.471461,0.077827
"Rubella","MHL",0.174862,-0.567975,0.894208,0.105959
"Rubella","MKD",0.086658,-0.367989,0.573409,0.063656
"Rubella","MLI",0.394043,-0.030532,1.794792,0.247554
"Rubella","MMR",0.14781,0.004619,0.720418,0.092367
"Rubella","MNG",0.257893,-0.145196,1.173407,0.138503
"Rubella","MOZ",0.181688,0.028279,0.438019,0.164959
"Rubella","MRT",0.188357,-0.140501,1.378778,0.089997
"Rubella","MWI",0.255118,0,1.962343,0.118895
"Rubella","NAM",-0.042765,-0.297173,0.147147,-0.056357
"Rubella","NER",0.622489,-0.016808,2.723678,0.406077
"Rubella","NGA",0.678561,-0.002194,2.583006,0.479112
"Rubella","NIC",0.151233,-0.028512,0.734937,0.080899
"Rubella","NPL",0.060758,-1e-06,0.170292,0.054474
"Rubella","PAK",0.056795,-0.197633,0.394103,0.058753
"Rubella","PER",0.21903,-0.019362,0.836268,0.127069
"Rubella","PHL",0.240716,-2e-06,0.896721,0.16059
"Rubella","PNG",0.388956,-0.002771,1.449163,0.323824
"Rubella","PRK",0.297608,0,0.989128,0.234093
"Rubella","PRY",0.137173,-0.037978,0.63301,0.081652
"Rubella","PSE",0.159647,0,0.672746,0.079466
"Rubella","RWA",0.300421,0,1.449846,0.162613
"Rubella","SDN",0.63572,0,2.300166,0.417375
"Rubella","SEN",0.080766,-7e-05,0.397937,0.031214
"Rubella","SLB",0.380468,-0.134263,1.434925,0.285753
"Rubella","SLE",0.219909,0,1.305786,0.133812
"Rubella","SLV",0.134899,0,0.553756,0.078236
"Rubella","SOM",0.237424,-0.067627,0.942829,0.157737
"Rubella","SRB",0.165751,-0.018851,0.566844,0.132025
"Rubella","SSD",0.339102,-0.019386,1.720942,0.212894
"Rubella","STP",0.346108,-1.45556,1.938959,0.254364
"Rubella","SWZ",0.010332,-0.74605,1.331195,-0.004306
"Rubella","SYR",0.077624,-0.026215,0.366761,0.050957
"Rubella","TCD",0.369977,-0.050712,2.350941,0.186316
