"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","AFG",3.641835,1.961951,5.710227,3.540914
"COVID-19","AGO",2.759142,1.85091,3.88741,2.713076
"COVID-19","ALB",17.328879,8.045773,32.693149,16.602511
"COVID-19","ARM",3.378694,0.746425,6.620914,3.734148
"COVID-19","AZE",6.939575,3.974802,13.928918,6.136165
"COVID-19","BDI",0.167216,-1.052423,1.305082,0.20959
"COVID-19","BEN",2.210049,1.025171,3.604711,2.085104
"COVID-19","BFA",2.885224,1.432684,5.038289,2.805588
"COVID-19","BGD",3.370501,2.22186,5.49792,3.133973
"COVID-19","BIH",33.877073,21.273012,50.150938,32.699899
"COVID-19","BLR",10.200017,5.681162,16.495694,9.752573
"COVID-19","BLZ",5.035772,2.703312,8.862726,4.700401
"COVID-19","BOL",3.751174,1.773306,8.055275,3.300382
"COVID-19","BTN",9.382389,3.960771,15.233565,9.760596
"COVID-19","CAF",2.590508,0.974404,4.220061,2.506767
"COVID-19","CHN",0,0,0,0
"COVID-19","CIV",2.366958,1.266555,4.260838,2.241619
"COVID-19","CMR",2.04558,0.677519,3.457601,2.172349
"COVID-19","COD",2.589318,-1.562571,7.402374,2.227913
"COVID-19","COG",3.48916,2.91567,4.271791,3.470543
"COVID-19","COL",9.960183,3.010974,20.632172,8.201565
"COVID-19","COM",2.904748,1.589201,5.466389,2.467226
"COVID-19","CPV",4.082535,2.192913,8.987005,3.501658
"COVID-19","CUB",9.752959,3.965936,18.590601,9.124999
"COVID-19","DJI",2.765644,2.271075,3.577168,2.764477
"COVID-19","DMA",0,0,0,0
"COVID-19","DZA",3.349391,2.641889,4.384961,3.319786
"COVID-19","ECU",10.35948,2.763805,23.970649,8.751267
"COVID-19","EGY",3.69001,2.703108,5.072686,3.697624
"COVID-19","ERI",NA,NA,NA,NA
"COVID-19","ETH",2.148911,0.351855,4.903228,1.966354
"COVID-19","FJI",3.341769,1.673608,7.383911,2.891311
"COVID-19","FSM",1.158627,0.410585,1.698844,1.088616
"COVID-19","GEO",7.490213,4.100422,12.016453,7.325614
"COVID-19","GHA",2.436429,1.085889,4.628884,2.302859
"COVID-19","GIN",3.077804,1.196538,7.15832,2.803601
"COVID-19","GMB",2.507731,-0.104878,5.394273,2.464641
"COVID-19","GNB",3.077356,0.759115,5.568546,3.191124
"COVID-19","GRD",4.034256,2.856316,5.823785,3.988063
"COVID-19","GTM",11.613239,6.747718,18.470899,10.96735
"COVID-19","GUY",4.350669,2.089682,10.755981,4.156621
"COVID-19","HND",2.090435,0.93843,3.328028,2.003183
"COVID-19","HTI",0.354014,-0.082855,0.762891,0.369419
"COVID-19","IDN",4.282192,2.18125,7.681648,3.619342
"COVID-19","IND",11.324735,3.537841,26.030108,9.386753
"COVID-19","IRN",2.185296,0.926809,3.927033,2.129647
"COVID-19","IRQ",21.116961,7.569049,47.019637,18.910092
"COVID-19","JAM",14.026884,6.863786,25.796228,13.847968
"COVID-19","JOR",19.775542,6.695132,45.349282,17.322695
"COVID-19","KEN",1.733101,0.382796,3.675854,1.57294
"COVID-19","KGZ",2.333183,0.961851,3.577995,2.237394
"COVID-19","KHM",5.790277,2.875909,11.58234,4.859929
"COVID-19","KIR",0.304092,-0.09632,0.711283,0.307482
"COVID-19","LAO",6.46751,3.187157,12.949334,6.243947
"COVID-19","LBR",0.5919,-0.23606,1.278163,0.620063
"COVID-19","LCA",2.761432,1.998918,4.220589,2.623213
"COVID-19","LKA",6.183357,3.496498,13.719061,5.275999
"COVID-19","LSO",1.633606,1.062997,2.798069,1.45453
"COVID-19","MAR",3.729369,2.272972,7.300763,3.333655
"COVID-19","MDA",2.224064,1.188639,3.609425,2.173304
"COVID-19","MDG",1.911589,-0.878036,5.228741,1.705349
"COVID-19","MDV",6.698152,2.607931,17.218059,5.891721
"COVID-19","MHL",0,0,0,0
"COVID-19","MKD",20.160268,5.841679,36.134676,20.773007
"COVID-19","MLI",2.489871,0.335658,4.691609,2.617576
"COVID-19","MMR",2.979227,2.093153,4.718546,2.795778
"COVID-19","MNG",6.043721,2.645825,13.106157,5.581446
"COVID-19","MOZ",2.182353,0.588144,3.736028,2.16898
"COVID-19","MRT",3.493825,2.868586,5.268978,3.366869
"COVID-19","MWI",1.820189,-1.344063,4.257369,2.01948
"COVID-19","NAM",8.730387,2.492672,18.493329,8.1633
"COVID-19","NER",2.85052,0.462393,4.92226,3.059599
"COVID-19","NGA",2.458405,1.295488,3.612272,2.357167
"COVID-19","NIC",2.30763,0.795822,4.272945,2.008761
"COVID-19","NPL",2.945044,1.29192,5.888946,2.53664
"COVID-19","PAK",3.395744,1.814681,6.427873,3.179502
"COVID-19","PER",14.056912,6.545005,26.801086,11.607166
"COVID-19","PHL",2.205513,1.114279,3.587196,2.192849
"COVID-19","PNG",0.934261,-0.233369,2.947095,0.885476
"COVID-19","PRK",NA,NA,NA,NA
"COVID-19","PRY",8.452193,3.601762,16.706818,7.00393
"COVID-19","PSE",3.990603,0.871186,7.371502,3.812346
"COVID-19","RWA",1.620177,0.601855,3.344217,1.377555
"COVID-19","SDN",3.126963,1.154907,6.373564,3.096968
"COVID-19","SEN",2.948671,0.25668,5.786869,2.815523
"COVID-19","SLB",2.406248,1.500967,3.704864,2.332895
"COVID-19","SLE",0.773283,-0.020665,1.789575,0.872359
"COVID-19","SLV",4.223133,2.381728,8.273644,4.003215
"COVID-19","SOM",2.265742,0.868765,4.101051,2.116234
"COVID-19","SRB",25.835436,15.572331,41.542444,24.742704
"COVID-19","SSD",1.917533,-0.502155,4.204865,1.869265
"COVID-19","STP",2.906836,1.80231,5.437809,2.810143
"COVID-19","SWZ",2.430094,1.322702,5.029656,2.269743
"COVID-19","SYR",1.160291,-1.49805,4.476895,1.021766
"COVID-19","TCD",0.854565,-0.87174,2.350739,0.955597
"COVID-19","TGO",3.110457,1.138138,5.482173,3.18311
"COVID-19","THA",18.44205,7.688154,43.727926,16.851947
"COVID-19","TJK",2.480716,1.928013,3.156168,2.3763
"COVID-19","TKM",3.005436,1.334949,5.413955,2.784665
"COVID-19","TLS",2.696261,1.290616,5.429055,2.26051
"COVID-19","TON",1.368873,0.24862,3.000014,1.106359
"COVID-19","TUN",3.820457,2.13457,6.322754,3.664431
"COVID-19","TUV",0,0,0,0
"COVID-19","TZA",1.403194,0.864479,2.356298,1.289109
"COVID-19","UGA",2.765976,0.738463,5.259671,2.597933
"COVID-19","UKR",4.654366,2.031194,8.453104,4.462515
"COVID-19","UZB",1.704359,0.876022,2.707987,1.615455
"COVID-19","VCT",1.259522,0.384389,2.156331,1.223483
"COVID-19","VEN",3.7417,1.952872,7.139348,3.356132
"COVID-19","VNM",8.095951,3.99703,14.506823,7.74289
"COVID-19","VUT",0.672308,0.229835,1.15556,0.709722
"COVID-19","WSM",2.025528,0.763481,4.352222,1.84445
"COVID-19","XK",0,0,0,0
"COVID-19","YEM",1.166875,-4.953646,7.037971,1.237451
"COVID-19","ZAF",13.536567,4.471491,35.62557,11.161145
"COVID-19","ZMB",2.08164,1.054829,3.541572,1.931803
"COVID-19","ZWE",3.565677,2.686682,4.951074,3.388273
"Cholera","AFG",1.762094,0.000732,4.139118,2.605296
"Cholera","CMR",2.356446,0.029404,15.307151,1.33299
"Cholera","COD",6.720563,0.176269,12.651541,10.202933
"Cholera","HTI",9.647062,0.023964,66.454281,5.863659
"Cholera","MOZ",2.418583,0.000267,6.027773,2.63549
"Cholera","MWI",1.042513,0.000926,2.765718,1.165717
"Cholera","NGA",5.049046,0.002301,10.592816,8.158587
"Cholera","SOM",15.519046,0.006989,30.922321,23.136271
"Cholera","YEM",17.776413,0.01625,34.433663,28.68055
"HPV","AFG",248.819744,119.63476,401.699057,211.166474
"HPV","AGO",267.852933,109.306163,465.036776,185.423862
"HPV","ALB",369.834502,74.701759,709.567517,512.172913
"HPV","ARM",1778.278208,178.039339,3720.08257,2706.0084
"HPV","AZE",142.961569,95.972439,221.078549,128.544027
"HPV","BDI",372.167424,87.225543,956.927617,317.169354
"HPV","BEN",302.419925,108.869831,496.735618,379.860836
"HPV","BFA",260.395629,137.084985,372.2596,270.173706
"HPV","BGD",511.601634,130.046519,1111.372283,215.148313
"HPV","BIH",826.653055,129.684395,1740.424758,196.562398
"HPV","BLR",364.01146,106.137646,810.996582,134.493447
"HPV","BLZ",1085.9301,298.559209,1861.065015,1368.895653
"HPV","BOL",475.731112,369.375574,667.134553,444.441527
"HPV","BTN",2093.697089,217.441498,4350.844869,3232.855823
"HPV","CAF",1346.009723,146.69151,2917.946587,310.066712
"HPV","CHN",390.515281,143.227372,789.506528,421.46206
"HPV","CIV",529.694924,278.583219,850.805649,398.809229
"HPV","CMR",950.835254,306.768073,1703.416255,1246.815178
"HPV","COD",618.472252,241.050571,1131.99818,623.919452
"HPV","COG",568.496079,152.252807,1102.232723,723.338951
"HPV","COL",327.513288,184.161534,519.713607,213.92291
"HPV","COM",522.179639,268.197113,1097.923629,364.478701
"HPV","CPV",3081.466163,232.713757,6957.739576,3857.062057
"HPV","CUB",552.13085,169.422362,1189.922986,213.015695
"HPV","DJI",774.984194,124.357067,1510.060363,754.259383
"HPV","DMA",1268.049726,298.647325,2483.542045,1746.558072
"HPV","DZA",220.968747,108.09087,376.221399,144.299605
"HPV","ECU",495.906535,219.993647,942.342938,548.722064
"HPV","EGY",264.494655,28.793617,612.228312,54.345191
"HPV","ERI",406.817507,146.969069,663.580744,401.852569
"HPV","ETH",283.915341,162.968295,426.620923,315.70208
"HPV","FJI",556.008303,324.580121,997.567125,529.219047
"HPV","FSM",551.734413,429.978158,721.72349,546.934112
"HPV","GEO",686.471247,149.036527,1350.643242,224.0609
"HPV","GHA",558.059522,233.050748,1060.692416,540.154553
"HPV","GIN",840.789827,445.072694,1464.194129,634.051338
"HPV","GMB",448.490942,168.97503,882.328937,472.525857
"HPV","GNB",753.254913,246.46051,1161.244572,893.19143
"HPV","GRD",419.865447,256.237267,660.609309,391.694108
"HPV","GTM",633.311458,305.383619,1073.413656,753.327657
"HPV","GUY",457.40823,184.183931,763.913138,548.236225
"HPV","HND",1317.067817,287.047464,2831.784438,1456.920058
"HPV","HTI",492.116186,134.331541,1033.108206,181.094156
"HPV","IDN",557.727641,443.263813,780.416831,514.920857
"HPV","IND",500.3951,268.063464,839.994966,310.342606
"HPV","IRN",364.947325,40.73007,763.388801,52.123567
"HPV","IRQ",563.797591,31.717683,1264.139238,42.486104
"HPV","JAM",291.730022,109.720766,503.79533,375.923223
"HPV","JOR",72.438955,41.457481,102.256729,72.864781
"HPV","KEN",569.4195,354.207085,890.468702,534.840403
"HPV","KGZ",187.810952,100.394525,286.740249,181.028542
"HPV","KHM",1126.985846,126.983282,2294.574495,324.099913
"HPV","KIR",344.140571,195.449376,522.650371,351.409903
"HPV","LAO",332.695384,114.463237,546.17176,420.15376
"HPV","LBR",523.107272,249.509258,812.268234,521.603985
"HPV","LCA",472.797939,227.420761,762.814485,475.739371
"HPV","LKA",251.92653,141.693308,438.456736,165.524346
"HPV","LSO",1144.68111,337.199247,2210.08011,1396.371899
"HPV","MAR",1184.763552,138.628437,2684.051319,180.060601
"HPV","MDA",252.511121,165.311049,408.891078,227.021203
"HPV","MDG",1766.698411,381.073163,3147.188665,2403.088707
"HPV","MDV",2802.204442,395.936624,5607.758374,772.318264
"HPV","MHL",406.675234,299.96575,515.632653,403.790792
"HPV","MKD",1660.752891,96.118778,3572.214703,2573.76125
"HPV","MLI",348.190692,221.778601,472.406601,353.549459
"HPV","MMR",1031.67635,203.624298,2171.617197,547.930589
"HPV","MNG",335.001503,254.462321,455.569541,325.21802
"HPV","MOZ",676.415861,512.464057,844.173058,674.33421
"HPV","MRT",818.32408,212.575094,1429.557997,1000.121097
"HPV","MWI",928.377332,724.619372,1203.863487,907.850768
"HPV","NAM",1105.887312,336.220016,2053.23719,475.339471
"HPV","NER",324.488787,79.239247,545.446315,419.88486
"HPV","NGA",530.050291,133.209605,1059.711371,647.637052
"HPV","NIC",423.580609,251.548189,637.721444,441.329879
"HPV","NPL",705.837001,224.491905,1339.616868,319.598738
"HPV","PAK",333.98367,61.663881,684.384764,108.763187
"HPV","PER",964.914992,313.161031,1784.994788,1362.801937
"HPV","PHL",225.957395,168.183761,314.800485,194.974601
"HPV","PNG",330.076204,144.039459,920.877246,241.698603
"HPV","PRK",617.610996,130.600603,1282.971763,193.957939
"HPV","PRY",724.968398,402.539462,1147.554624,768.728584
"HPV","PSE",505.351536,30.319928,973.031093,741.237778
"HPV","RWA",535.916222,365.487684,683.567569,548.976797
"HPV","SDN",835.279716,96.063396,1800.101565,117.712246
"HPV","SEN",1489.212774,336.287962,2646.757632,1865.033847
"HPV","SLB",305.546896,107.514707,1021.592723,164.352069
"HPV","SLE",457.211222,209.495511,833.904179,264.130027
"HPV","SLV",292.05574,147.847564,472.166929,333.981208
"HPV","SOM",657.511084,178.795036,1188.088859,789.204458
"HPV","SRB",1689.769905,203.612595,4444.077352,254.57464
"HPV","SSD",367.880671,139.166288,612.540343,401.674635
"HPV","STP",1383.613688,32.100787,11914.879814,261.487776
"HPV","SWZ",1079.786658,779.075146,1498.094276,1017.468829
"HPV","SYR",140.06136,16.089202,250.503098,181.843865
"HPV","TCD",198.363341,130.964648,279.973752,197.400608
"HPV","TGO",255.195306,147.387605,395.455568,242.905506
"HPV","THA",319.265719,225.557265,459.076639,320.492846
"HPV","TJK",1852.147196,111.994486,4124.081841,2659.989476
"HPV","TKM",188.139135,133.145398,241.986823,190.911523
"HPV","TLS",162.138673,95.285125,279.507708,146.540063
"HPV","TON",2460.727613,399.463668,5041.524647,3582.661881
"HPV","TUN",313.031276,57.84057,627.796008,105.153956
"HPV","TUV",480.708222,278.43321,689.770358,472.464955
"HPV","TZA",1782.924221,1125.887377,2739.180305,1542.734692
"HPV","UGA",523.310796,255.161718,823.139366,421.879747
"HPV","UKR",188.999633,145.13791,283.965588,167.233334
"HPV","UZB",379.406423,148.09876,688.247415,444.767551
"HPV","VCT",1044.771726,237.518641,2066.953274,387.203657
"HPV","VEN",787.718747,289.349661,1426.652053,1034.575244
"HPV","VNM",193.990407,88.490771,338.168744,105.853163
"HPV","VUT",302.353762,107.757688,1115.74468,152.185629
"HPV","WSM",267.324294,51.4785,1244.041468,184.985813
"HPV","XK",1532.269024,71.987843,3429.236651,2282.789884
"HPV","YEM",218.263676,19.075402,422.693791,338.587195
"HPV","ZAF",392.470504,333.065781,497.478888,383.616345
"HPV","ZMB",3485.743157,817.658466,7007.523013,4775.569066
"HPV","ZWE",1712.584347,608.862626,3300.461552,747.712601
"HepB","AFG",161.738576,19.725485,388.582648,111.797451
"HepB","AGO",129.828002,20.554243,284.990662,94.230874
"HepB","ALB",76.542007,16.791077,183.864386,49.285484
"HepB","ARM",76.276496,37.11041,147.628303,58.453454
"HepB","AZE",104.104052,75.971758,158.495106,99.653579
"HepB","BDI",116.866584,5.395199,285.908708,64.80103
"HepB","BEN",205.935971,105.146332,430.045552,194.221015
"HepB","BFA",122.743069,12.844019,246.986734,112.953887
"HepB","BGD",102.092015,6.343904,256.90904,78.921546
"HepB","BIH",82.070272,3.221601,268.792717,19.372836
"HepB","BLR",61.337942,8.211424,154.593681,35.683369
"HepB","BLZ",23.900842,2.667609,54.955666,15.993072
"HepB","BOL",30.497296,3.610082,52.692983,34.437225
"HepB","BTN",170.216341,76.139883,256.50752,167.287242
"HepB","CAF",125.434241,52.530281,214.610635,110.633874
"HepB","CHN",206.180116,64.547017,475.755843,116.201007
"HepB","CIV",132.983439,46.998533,233.649413,117.33728
"HepB","CMR",157.760072,42.930062,281.770261,176.295767
"HepB","COD",128.597663,12.229547,281.126052,109.496915
"HepB","COG",173.787313,65.64149,302.141744,183.682595
"HepB","COL",27.728331,2.454961,69.555384,18.660002
"HepB","COM",128.165556,11.734456,326.253426,69.73846
"HepB","CPV",192.635216,86.995225,332.596113,183.812928
"HepB","CUB",19.986596,13.909718,32.360154,18.890528
"HepB","DJI",96.800322,19.037635,235.206308,51.572711
"HepB","DMA",9.806759,0,24.025912,12.239198
"HepB","DZA",118.156192,6.431525,327.96271,54.859613
"HepB","ECU",32.082804,5.813005,60.982555,23.606526
"HepB","EGY",133.003641,71.281797,200.751603,132.938901
"HepB","ERI",149.217623,7.345775,387.37165,79.991261
"HepB","ETH",242.004889,128.623196,396.911311,239.387887
"HepB","FJI",111.474351,29.476614,281.242291,60.940456
"HepB","FSM",149.602859,43.340648,344.015997,100.479703
"HepB","GEO",97.074775,56.944571,155.225347,94.421952
"HepB","GHA",159.264742,8.45962,337.706047,128.468003
"HepB","GIN",223.892048,114.866571,417.472141,213.561546
"HepB","GMB",194.284243,52.04644,368.336076,190.11045
"HepB","GNB",173.418118,29.580723,291.606726,178.154986
"HepB","GRD",18.003604,0,53.545931,15.987882
