"disease","activity_type","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","campaign","TKM",0.13605,0.003524,0.26239,0.126858
"COVID-19","campaign","TLS",0.105182,0.020926,0.212162,0.095328
"COVID-19","campaign","TON",0.016892,0,0.126106,0
"COVID-19","campaign","TUN",0.168438,0.062555,0.39543,0.171219
"COVID-19","campaign","TUV",0,0,0,0
"COVID-19","campaign","TZA",0.017999,-0.025151,0.069491,0.017596
"COVID-19","campaign","UGA",0.041924,-0.064894,0.138861,0.036889
"COVID-19","campaign","UKR",0.315776,0.124555,0.662176,0.293499
"COVID-19","campaign","UZB",0.071456,0.018112,0.127355,0.073306
"COVID-19","campaign","VCT",0.003051,0,0,0
"COVID-19","campaign","VEN",0.146027,0.041644,0.274337,0.136094
"COVID-19","campaign","VNM",0.436266,0.205312,0.803168,0.389212
"COVID-19","campaign","VUT",0,0,0,0
"COVID-19","campaign","WSM",0.082582,0,0.301602,0.06032
"COVID-19","campaign","XK",0,0,0,0
"COVID-19","campaign","YEM",0.020111,-0.290557,0.488931,0.009166
"COVID-19","campaign","ZAF",0.576435,0.184754,1.483878,0.481301
"COVID-19","campaign","ZMB",0.04337,0.002582,0.090079,0.047402
"COVID-19","campaign","ZWE",0.100361,0.013233,0.219908,0.08458
"COVID-19","routine","AFG",0.180029,-0.085866,0.475683,0.15805
"COVID-19","routine","AGO",0.002123,-0.021104,0.029601,0.002108
"COVID-19","routine","ALB",-0.01874,-0.273651,0.173247,-0.009844
"COVID-19","routine","ARM",0.04508,0.002276,0.097882,0.039456
"COVID-19","routine","AZE",0.021472,0.002331,0.039073,0.020924
"COVID-19","routine","BDI",-0.001752,-0.047434,0.032648,0.002944
"COVID-19","routine","BEN",0.062329,-0.096284,0.200482,0.067597
"COVID-19","routine","BFA",0.120288,-0.113541,0.311558,0.115423
"COVID-19","routine","BGD",0.034817,-0.000237,0.0694,0.035381
"COVID-19","routine","BIH",-0.09378,-0.839209,0.627446,-0.062745
"COVID-19","routine","BLR",0.003952,-0.056961,0.049701,0.009494
"COVID-19","routine","BLZ",0,0,0,0
"COVID-19","routine","BOL",0.040649,-0.012354,0.079728,0.046899
"COVID-19","routine","BTN",0.033317,-0.013168,0.079949,0.03198
"COVID-19","routine","CAF",0.099433,-0.11175,0.26851,0.120286
"COVID-19","routine","CHN",0,0,0,0
"COVID-19","routine","CIV",0.027272,-0.041588,0.106425,0.024454
"COVID-19","routine","CMR",0.030394,-0.041596,0.097632,0.031897
"COVID-19","routine","COD",0.188564,-0.137102,0.546125,0.201646
"COVID-19","routine","COG",0.015536,-0.011479,0.044162,0.015058
"COVID-19","routine","COL",-0.012742,-0.129735,0.10424,-0.022616
"COVID-19","routine","COM",0,0,0,0
"COVID-19","routine","CPV",0.064488,-0.109177,0.20886,0.068829
"COVID-19","routine","CUB",0.039367,0.027492,0.051757,0.038187
"COVID-19","routine","DJI",0,0,0,0
"COVID-19","routine","DMA",0,0,0,0
"COVID-19","routine","DZA",0.030199,0.000146,0.064056,0.025728
"COVID-19","routine","ECU",0.010489,-0.10028,0.123422,0.003661
"COVID-19","routine","EGY",0.020217,-0.004484,0.037838,0.023173
"COVID-19","routine","ETH",0.010668,-0.300945,0.376469,0.013599
"COVID-19","routine","FJI",0,0,0,0
"COVID-19","routine","FSM",0,0,0,0
"COVID-19","routine","GEO",0.059236,-0.037343,0.140528,0.063876
"COVID-19","routine","GHA",0.046162,-0.074739,0.192838,0.034232
"COVID-19","routine","GIN",0.01313,-0.132914,0.128685,0.019635
"COVID-19","routine","GMB",-0.01923,-0.289258,0.196567,0.003196
"COVID-19","routine","GNB",0.019956,-0.158499,0.224897,0.017135
"COVID-19","routine","GRD",0,0,0,0
"COVID-19","routine","GTM",0.023159,-0.172324,0.250678,0.035692
"COVID-19","routine","GUY",0,0,0,0
"COVID-19","routine","HND",0.006526,-0.037926,0.051794,0.004929
"COVID-19","routine","HTI",0.000882,-0.022423,0.024382,0.000871
"COVID-19","routine","IDN",0.030257,-0.010004,0.065905,0.034453
"COVID-19","routine","IND",-0.009837,-0.272764,0.190577,-0.004982
"COVID-19","routine","IRN",0.026754,-0.007191,0.063919,0.026394
"COVID-19","routine","IRQ",-0.652361,-5.877652,3.741645,-0.49041
"COVID-19","routine","JAM",0.099105,-2.768787,2.263374,0.329618
"COVID-19","routine","JOR",-0.027698,-0.64203,0.583397,-0.002932
"COVID-19","routine","KEN",-0.010225,-0.102164,0.087751,-0.01512
"COVID-19","routine","KGZ",0.043623,-0.057028,0.135277,0.034482
"COVID-19","routine","KHM",0.023834,-0.005662,0.046501,0.020494
"COVID-19","routine","KIR",0,0,0,0
"COVID-19","routine","LAO",0.010374,-0.042511,0.05971,0.012007
"COVID-19","routine","LBR",-0.012612,-0.132433,0.062938,-0.001639
"COVID-19","routine","LCA",0,0,0,0
"COVID-19","routine","LKA",0.039243,0.006703,0.067028,0.039467
"COVID-19","routine","LSO",0.001696,-0.002138,0.020604,0
"COVID-19","routine","MAR",0.02455,0.006904,0.041111,0.024284
"COVID-19","routine","MDA",0.038845,-0.016914,0.115127,0.037103
"COVID-19","routine","MDG",-0.011358,-0.195299,0.219352,-0.011343
"COVID-19","routine","MDV",0.001631,0,0.024542,0
"COVID-19","routine","MHL",0,0,0,0
"COVID-19","routine","MKD",-0.006369,-0.349777,0.614144,-0.122015
"COVID-19","routine","MLI",0.114316,-0.114362,0.40853,0.134241
"COVID-19","routine","MMR",0.018518,0.006706,0.03391,0.018324
"COVID-19","routine","MNG",0.016246,-0.021122,0.060586,0.016397
"COVID-19","routine","MOZ",0.098343,-0.074601,0.246099,0.102746
"COVID-19","routine","MRT",0.015704,-0.014537,0.061055,0.013744
"COVID-19","routine","MWI",0.002045,-0.188018,0.235609,0.024756
"COVID-19","routine","NAM",-0.059866,-0.742214,0.692432,-0.03168
"COVID-19","routine","NER",0.131735,-0.175017,0.378891,0.147659
"COVID-19","routine","NGA",0.06042,-0.024696,0.159386,0.06712
"COVID-19","routine","NIC",0.031516,-0.011201,0.071748,0.032998
"COVID-19","routine","NPL",-0.001559,-0.04788,0.041289,-0.002333
"COVID-19","routine","PAK",0.022116,-0.026071,0.057326,0.022055
"COVID-19","routine","PER",-0.005093,-0.095582,0.066875,-0.006798
"COVID-19","routine","PHL",0.025196,-0.02407,0.062846,0.027334
"COVID-19","routine","PNG",0.001392,-0.093047,0.099433,-0.005169
"COVID-19","routine","PRY",-0.004337,-0.182865,0.168892,-0.003038
"COVID-19","routine","PSE",0.040652,-0.158238,0.230796,0.043998
"COVID-19","routine","RWA",-0.007777,-0.055135,0.051922,-0.013729
"COVID-19","routine","SDN",0.12437,-0.116785,0.303877,0.137297
"COVID-19","routine","SEN",0.057059,-0.143257,0.229615,0.052277
"COVID-19","routine","SLB",0,0,0,0
"COVID-19","routine","SLE",-0.011851,-0.118165,0.112621,-0.019548
"COVID-19","routine","SLV",0.029666,-0.00791,0.064181,0.029484
"COVID-19","routine","SOM",0.10833,-0.095567,0.28912,0.110487
"COVID-19","routine","SSD",0.082442,-0.524461,0.485363,0.092354
"COVID-19","routine","STP",0,0,0,0
"COVID-19","routine","SWZ",0,0,0,0
"COVID-19","routine","SYR",0.003011,-0.206893,0.322252,-0.016301
"COVID-19","routine","TCD",-0.011919,-0.24588,0.198271,0.018682
"COVID-19","routine","TGO",0.110021,-0.06657,0.307246,0.10793
"COVID-19","routine","THA",-0.005045,-0.085274,0.083439,-0.008742
"COVID-19","routine","TJK",0.011911,-0.001248,0.023129,0.011939
"COVID-19","routine","TKM",0.014118,-0.149904,0.181004,0.014306
"COVID-19","routine","TLS",-0.000307,-0.068316,0.080372,0
"COVID-19","routine","TON",0,0,0,0
"COVID-19","routine","TUN",0.050245,-0.003327,0.110165,0.051322
"COVID-19","routine","TUV",0,0,0,0
"COVID-19","routine","TZA",0.048281,-0.058401,0.159649,0.050248
"COVID-19","routine","UGA",0.084647,-0.096796,0.391784,0.058826
"COVID-19","routine","UKR",0.02444,-0.046328,0.096788,0.024979
"COVID-19","routine","UZB",0.021312,-0.004538,0.048593,0.021247
"COVID-19","routine","VCT",0,0,0,0
"COVID-19","routine","VEN",0.053796,-0.010448,0.107682,0.0555
"COVID-19","routine","VNM",0.014446,-0.026267,0.050138,0.015842
"COVID-19","routine","VUT",0,0,0,0
"COVID-19","routine","WSM",0,0,0,0
"COVID-19","routine","XK",0,0,0,0
"COVID-19","routine","YEM",-0.006088,-0.340135,0.375099,-0.018269
"COVID-19","routine","ZAF",0.045262,-0.402835,0.348217,0.0659
"COVID-19","routine","ZMB",0.021261,-0.03657,0.113651,0.02012
"COVID-19","routine","ZWE",0.013318,-0.005069,0.034936,0.010885
"Cholera","campaign","AFG",0.026059,0.019631,0.034733,0.029838
"Cholera","campaign","CMR",0.063038,0.01035,0.295304,0.026924
"Cholera","campaign","COD",0.136937,0.091238,0.283376,0.121132
"Cholera","campaign","HTI",0.27447,0.043504,2.560913,0.052574
"Cholera","campaign","MOZ",0.040258,0.027632,0.061602,0.039052
"Cholera","campaign","MWI",0.016972,0.009019,0.035534,0.01646
"Cholera","campaign","NGA",0.105146,0.085059,0.152108,0.103805
"Cholera","campaign","SOM",0.318823,0.220869,0.784383,0.274755
"Cholera","campaign","YEM",0.246795,0.203992,0.347946,0.243925
"HPV","campaign","AFG",5.526686,4.54676,6.598143,5.512016
"HPV","campaign","AGO",11.149598,9.143614,13.416496,11.096896
"HPV","campaign","ALB",35.170616,28.873806,40.444371,35.223973
"HPV","campaign","AZE",3.420206,2.941841,3.918166,3.416667
"HPV","campaign","BDI",16.31218,9.131214,25.849951,15.805511
"HPV","campaign","BEN",7.066963,5.473379,9.088226,6.990576
"HPV","campaign","BGD",9.368843,7.312118,11.537692,9.366102
"HPV","campaign","BIH",12.649059,10.65679,14.988632,12.672642
"HPV","campaign","BLR",6.394969,5.002864,7.735512,6.430615
"HPV","campaign","BOL",9.125482,8.110559,10.356295,9.10517
"HPV","campaign","CAF",23.678367,20.260421,27.612496,23.674509
"HPV","campaign","CHN",5.613025,4.728183,6.519217,5.610077
"HPV","campaign","CIV",16.024467,13.698467,18.494152,16.012698
"HPV","campaign","COD",15.645717,11.685606,20.631275,15.517832
"HPV","campaign","COG",12.298565,10.259883,14.810222,12.259988
"HPV","campaign","COL",10.203549,9.277339,11.175955,10.185482
"HPV","campaign","COM",19.022964,11.530795,31.132839,18.521983
"HPV","campaign","CPV",112.013932,82.137625,140.522568,112.058613
"HPV","campaign","CUB",10.46046,8.598598,12.48413,10.533773
"HPV","campaign","DJI",14.618334,11.874864,17.946681,14.476878
"HPV","campaign","DZA",4.508825,3.90836,5.151243,4.512584
"HPV","campaign","ECU",12.483654,10.776243,14.312774,12.444889
"HPV","campaign","EGY",4.30016,3.376834,5.180624,4.292374
"HPV","campaign","ERI",8.915321,6.588359,12.33929,8.746931
"HPV","campaign","FSM",17.187115,14.068272,20.673222,17.166449
"HPV","campaign","GEO",21.131701,18.720748,23.647067,21.192158
"HPV","campaign","GHA",14.011534,11.183732,17.271168,13.912286
"HPV","campaign","GIN",21.045006,17.72715,24.547274,21.011679
"HPV","campaign","GMB",17.721935,12.934612,23.717149,17.47922
"HPV","campaign","GNB",16.360042,8.748668,29.975689,15.360167
"HPV","campaign","GTM",17.608037,14.750513,20.418738,17.584746
"HPV","campaign","HTI",10.840436,8.969451,12.591101,10.788177
"HPV","campaign","IND",11.377942,10.362663,12.344368,11.344557
"HPV","campaign","IRN",5.946916,5.35343,6.586739,5.932219
"HPV","campaign","IRQ",8.943027,7.92753,9.913993,8.946927
"HPV","campaign","JAM",9.313911,8.074102,10.552108,9.302164
"HPV","campaign","JOR",2.024823,1.496642,2.6896,1.996254
"HPV","campaign","KEN",11.403483,9.943088,13.061162,11.377628
"HPV","campaign","KGZ",5.572026,4.637812,6.755855,5.543696
"HPV","campaign","KHM",19.121443,16.564698,21.99751,19.069862
"HPV","campaign","KIR",11.143969,9.03709,13.775998,11.107582
"HPV","campaign","LAO",7.516848,6.087667,9.382744,7.467843
"HPV","campaign","LKA",7.379627,6.197586,8.935681,7.324551
"HPV","campaign","LSO",24.7568,20.432252,30.220717,24.495089
"HPV","campaign","MAR",19.493728,15.933847,23.003002,19.474586
"HPV","campaign","MDA",5.139887,4.162244,6.3552,5.090964
"HPV","campaign","MDG",33.231982,26.311328,42.756458,32.855315
"HPV","campaign","MLI",11.948057,10.22702,13.987818,11.915743
"HPV","campaign","MNG",9.473652,7.839315,11.415752,9.444851
"HPV","campaign","MRT",21.067721,15.55682,29.202053,20.553681
"HPV","campaign","NAM",23.493928,20.912066,26.322103,23.491358
"HPV","campaign","NER",5.650152,3.811235,8.923927,5.375181
"HPV","campaign","NGA",10.407094,8.620893,12.205083,10.408964
"HPV","campaign","NIC",8.339076,7.378788,9.490191,8.272806
"HPV","campaign","NPL",15.286055,13.327724,17.432794,15.278786
"HPV","campaign","PAK",5.496115,4.687672,6.318444,5.497576
"HPV","campaign","PER",14.171231,12.920174,15.46605,14.147953
"HPV","campaign","PNG",12.144898,3.882942,30.881133,10.336289
"HPV","campaign","PRK",10.306676,8.870451,11.797432,10.306023
"HPV","campaign","PRY",22.869988,19.616717,26.147134,22.798321
"HPV","campaign","PSE",10.255833,6.294902,20.176984,9.214717
"HPV","campaign","RWA",11.627503,9.282503,14.543551,11.580168
"HPV","campaign","SDN",14.248123,12.268641,16.250188,14.175715
"HPV","campaign","SLB",10.584926,4.389761,22.829851,8.880933
"HPV","campaign","SLE",10.994092,9.612802,12.541449,10.970169
"HPV","campaign","SOM",14.872157,11.135691,19.907858,14.613186
"HPV","campaign","SRB",2373.295382,1341.908633,3405.614795,2321.42477
"HPV","campaign","SSD",9.552065,6.834388,13.521626,9.327502
"HPV","campaign","STP",80.304903,0.444728,619.332452,14.520738
"HPV","campaign","SWZ",29.078656,25.487865,33.142572,29.012654
"HPV","campaign","SYR",2.317305,1.000549,6.567829,1.902372
"HPV","campaign","TCD",5.584814,3.898911,8.022803,5.452737
"HPV","campaign","TGO",8.296328,6.27471,10.572908,8.230325
"HPV","campaign","THA",7.58334,6.871434,8.348842,7.564267
"HPV","campaign","TJK",26.130126,20.103019,33.440595,25.932896
"HPV","campaign","TLS",5.765151,3.859797,8.551506,5.561544
"HPV","campaign","TON",70.622491,60.611618,81.384337,70.227113
"HPV","campaign","TUN",5.554077,4.881105,6.341266,5.524979
"HPV","campaign","UKR",3.948674,3.449895,4.442805,3.950341
"HPV","campaign","VCT",19.431269,16.94693,22.108757,19.396356
"HPV","campaign","VEN",6.794024,6.06688,7.638789,6.795882
"HPV","campaign","VNM",4.185199,3.773812,4.586907,4.189603
"HPV","campaign","VUT",6.791729,1.725232,19.821197,5.605833
"HPV","campaign","WSM",7.854381,1.1311,37.543674,5.116055
"HPV","campaign","XK",654.677963,535.888578,773.330038,655.585759
"HPV","campaign","YEM",3.678631,2.964775,4.813553,3.588435
"HPV","campaign","ZAF",12.44599,11.201397,13.719888,12.456572
"HPV","campaign","ZWE",30.358932,27.073379,34.040185,30.303324
"HPV","routine","AFG",5.379338,4.417755,6.400088,5.367168
"HPV","routine","AGO",11.312991,9.276502,13.616953,11.260875
"HPV","routine","ALB",3.717317,3.156074,4.409683,3.700266
"HPV","routine","ARM",27.273111,23.016858,31.243055,27.439634
"HPV","routine","AZE",3.20022,2.773829,3.659949,3.192058
"HPV","routine","BDI",16.048265,8.968065,25.44951,15.554195
"HPV","routine","BEN",7.116534,5.484781,9.247581,7.047271
"HPV","routine","BFA",7.339539,4.575,11.31122,7.055268
"HPV","routine","BGD",8.33304,6.50899,10.209758,8.308112
"HPV","routine","BIH",12.98765,10.812224,15.379073,12.953672
"HPV","routine","BLR",6.041733,4.623922,7.362498,6.063697
"HPV","routine","BLZ",21.323435,16.876715,27.856491,21.06588
"HPV","routine","BOL",12.6803,11.284518,14.368215,12.680897
"HPV","routine","BTN",31.185179,27.73364,34.839947,31.192025
"HPV","routine","CAF",23.155001,19.730352,27.075616,23.087507
"HPV","routine","CHN",9.970702,7.550512,12.169804,10.020377
"HPV","routine","CIV",14.434579,12.5742,16.601856,14.391081
"HPV","routine","CMR",18.75826,16.176545,21.576961,18.688453
"HPV","routine","COD",15.637158,11.554837,20.624756,15.52376
"HPV","routine","COG",11.977689,9.980715,14.420286,11.941002
"HPV","routine","COL",5.970963,5.535899,6.416597,5.968935
"HPV","routine","COM",19.614602,11.88094,32.108679,19.09643
"HPV","routine","CPV",26.002577,19.237076,33.085679,26.008234
"HPV","routine","CUB",9.192223,7.487942,11.076061,9.252073
"HPV","routine","DJI",13.867007,11.203325,17.063792,13.757534
"HPV","routine","DMA",22.099437,18.982473,25.588687,22.100864
"HPV","routine","DZA",5.100639,4.431511,5.863796,5.086458
"HPV","routine","ECU",10.465675,9.032357,12.12155,10.451502
"HPV","routine","EGY",4.81345,3.684275,5.982034,4.817013
"HPV","routine","ERI",9.691337,7.317399,13.263729,9.528381
"HPV","routine","ETH",9.475168,8.090876,10.911144,9.446818
"HPV","routine","FJI",17.965492,10.368013,30.295818,17.008427
"HPV","routine","FSM",13.576262,11.037883,16.621301,13.562449
"HPV","routine","GEO",10.419776,9.234536,11.605268,10.407098
"HPV","routine","GHA",12.870184,10.288906,15.884359,12.804497
"HPV","routine","GIN",22.764745,19.275152,26.527669,22.71086
"HPV","routine","GMB",22.784734,16.37015,30.946908,22.394465
"HPV","routine","GNB",24.203547,16.649958,37.616779,23.183779
"HPV","routine","GRD",9.504001,7.817676,11.383469,9.489547
"HPV","routine","GTM",12.302936,11.043627,13.619675,12.285746
"HPV","routine","GUY",10.205414,8.456395,12.311007,10.081412
"HPV","routine","HND",21.999465,17.309307,26.478812,21.943654
"HPV","routine","HTI",9.651993,7.896568,11.337909,9.607387
"HPV","routine","IDN",14.814968,13.413196,16.250884,14.845723
"HPV","routine","IND",10.222976,9.289758,11.123826,10.198266
"HPV","routine","IRN",5.189746,4.655251,5.760689,5.179845
"HPV","routine","IRQ",8.284613,7.352582,9.145124,8.288038
"HPV","routine","JAM",9.941593,8.535578,11.396687,9.978938
"HPV","routine","JOR",1.718832,1.281822,2.271284,1.693139
"HPV","routine","KEN",14.396188,12.487912,16.517509,14.37337
"HPV","routine","KGZ",5.489977,4.588672,6.599596,5.460075
"HPV","routine","KHM",17.652162,15.261114,20.322135,17.604879
"HPV","routine","KIR",9.827869,7.982059,12.172768,9.820122
"HPV","routine","LAO",6.806294,5.162976,9.080628,6.716706
"HPV","routine","LBR",17.303471,9.782159,30.607756,16.188066
"HPV","routine","LCA",13.4215,7.949942,21.593486,12.855757
"HPV","routine","LKA",5.115595,4.509936,5.904514,5.08271
"HPV","routine","LSO",23.524793,18.828772,29.149614,23.30965
"HPV","routine","MAR",17.284347,14.23049,20.548777,17.234557
"HPV","routine","MDA",5.809852,4.937366,6.755442,5.784608
"HPV","routine","MDG",31.510615,24.727713,41.30222,31.116297
"HPV","routine","MDV",44.007793,39.402442,48.488026,44.08147
"HPV","routine","MHL",13.390046,10.787613,16.389225,13.27376
"HPV","routine","MKD",23.794839,20.284207,27.415868,23.861294
"HPV","routine","MLI",12.689132,10.799515,14.882721,12.641191
"HPV","routine","MMR",18.6629,15.096154,23.414507,18.474977
"HPV","routine","MNG",7.790561,6.460044,9.329321,7.775969
"HPV","routine","MOZ",18.596562,16.228614,21.551162,18.549553
"HPV","routine","MRT",17.438531,11.323475,27.328797,16.59342
"HPV","routine","MWI",24.76394,20.854283,28.881634,24.581412
"HPV","routine","NAM",21.298503,18.958914,23.573573,21.338866
"HPV","routine","NER",7.937393,5.778748,11.59037,7.639541
"HPV","routine","NGA",9.951533,8.321028,11.736112,9.939548
"HPV","routine","NIC",11.494489,10.137675,12.825542,11.480878
"HPV","routine","NPL",13.265702,11.525648,15.104696,13.27304
"HPV","routine","PAK",5.95812,5.023628,6.850304,5.970563
"HPV","routine","PER",19.465016,17.597568,21.41622,19.431685
"HPV","routine","PHL",5.978942,5.524644,6.452509,5.977453
"HPV","routine","PNG",11.102843,3.977543,27.620909,9.596727
"HPV","routine","PRK",9.634305,8.309957,11.027397,9.634301
"HPV","routine","PRY",15.186262,13.209681,17.390091,15.17643
"HPV","routine","PSE",9.504822,6.343817,17.327501,8.705988
"HPV","routine","RWA",14.996745,11.637228,19.222358,14.903799
"HPV","routine","SDN",13.369617,11.588324,15.137631,13.328069
"HPV","routine","SEN",29.917544,21.269398,44.335076,28.740522
"HPV","routine","SLB",9.037797,2.680009,21.742202,7.174148
"HPV","routine","SLE",10.886291,9.566151,12.376441,10.85476
"HPV","routine","SLV",6.336818,5.524769,7.251746,6.323048
"HPV","routine","SOM",14.500954,10.820589,19.379014,14.250776
"HPV","routine","SRB",9.335349,7.472211,11.249007,9.299092
"HPV","routine","SSD",9.329501,6.686237,13.229957,9.10805
"HPV","routine","STP",75.686131,4.300807,556.042485,17.085561
"HPV","routine","SWZ",28.709447,25.082396,32.900806,28.619472
"HPV","routine","SYR",3.71085,2.388325,7.735838,3.36094
"HPV","routine","TCD",7.017578,5.067979,9.712038,6.869246
