"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","AFG",0.091163,0.030975,0.142294,0.092616
"COVID-19","AGO",0.038467,0.013744,0.073057,0.03789
"COVID-19","ALB",0.701226,0.370869,1.203738,0.663756
"COVID-19","ARM",0.114176,0.001012,0.269219,0.129549
"COVID-19","AZE",0.232185,0.119804,0.470034,0.205401
"COVID-19","BDI",0.005217,-0.045437,0.055552,0.00661
"COVID-19","BEN",0.0348,-0.013183,0.091104,0.032866
"COVID-19","BFA",0.061569,0.014261,0.132424,0.056986
"COVID-19","BGD",0.096345,0.059114,0.17727,0.087997
"COVID-19","BIH",1.754559,1.0939,2.545243,1.661906
"COVID-19","BLR",0.48757,0.266254,0.762339,0.489293
"COVID-19","BLZ",0.146486,0.053031,0.270331,0.148747
"COVID-19","BOL",0.125773,0.050166,0.263392,0.115662
"COVID-19","BTN",0.287085,0.133017,0.4765,0.276974
"COVID-19","CAF",0.058919,0.008592,0.11422,0.05711
"COVID-19","CHN",0,0,0,0
"COVID-19","CIV",0.048847,0.007912,0.101758,0.046426
"COVID-19","CMR",0.03114,-0.02309,0.080225,0.0338
"COVID-19","COD",0.042098,-0.123709,0.207902,0.031889
"COVID-19","COG",0.02755,0.005177,0.057903,0.025692
"COVID-19","COL",0.300862,0.05363,0.598743,0.244615
"COVID-19","COM",0.082241,0.029736,0.15033,0.075991
"COVID-19","CPV",0.096092,-0.00963,0.226732,0.091043
"COVID-19","CUB",0.413556,0.164404,0.781297,0.400813
"COVID-19","DJI",0.0127,0.001898,0.034633,0.00854
"COVID-19","DMA",0,0,0,0
"COVID-19","DZA",0.045973,0.004023,0.101124,0.046198
"COVID-19","ECU",0.313639,0.069631,0.749114,0.261782
"COVID-19","EGY",0.060821,0.026944,0.095656,0.060427
"COVID-19","ERI",NA,NA,NA,NA
"COVID-19","ETH",0.034116,-0.039987,0.130896,0.032722
"COVID-19","FJI",0.129031,0.071342,0.26338,0.118008
"COVID-19","FSM",0,0,0,0
"COVID-19","GEO",0.351143,0.208804,0.502702,0.331465
"COVID-19","GHA",0.0534,0.000601,0.119909,0.04728
"COVID-19","GIN",0.073179,0.013727,0.186667,0.071427
"COVID-19","GMB",0.046691,-0.063113,0.163814,0.048263
"COVID-19","GNB",0.068216,-0.034118,0.171725,0.063117
"COVID-19","GRD",0.031251,0,0.084207,0.016841
"COVID-19","GTM",0.303708,0.135938,0.476656,0.293826
"COVID-19","GUY",0.15236,0.053282,0.357686,0.14425
"COVID-19","HND",0.051205,0.011235,0.088918,0.050642
"COVID-19","HTI",0.005614,-0.021095,0.028847,0.00521
"COVID-19","IDN",0.150674,0.074877,0.253248,0.130888
"COVID-19","IND",0.378938,0.102753,0.798121,0.333352
"COVID-19","IRN",0.061596,0.009395,0.118401,0.06617
"COVID-19","IRQ",0.581954,0.14489,1.343787,0.524206
"COVID-19","JAM",0.56255,0.22178,1.035398,0.55255
"COVID-19","JOR",0.521528,0.149985,1.187858,0.48125
"COVID-19","KEN",0.037547,-0.012118,0.102452,0.034136
"COVID-19","KGZ",0.059896,0.010467,0.128665,0.061837
"COVID-19","KHM",0.174769,0.081251,0.341877,0.149584
"COVID-19","KIR",0,0,0,0
"COVID-19","LAO",0.18267,0.08105,0.384436,0.162023
"COVID-19","LBR",0.007888,-0.018827,0.040235,0.005543
"COVID-19","LCA",0.082633,0.046895,0.131893,0.084998
"COVID-19","LKA",0.230271,0.117592,0.507952,0.196258
"COVID-19","LSO",0.037862,0.020849,0.077877,0.03112
"COVID-19","MAR",0.087018,0.035072,0.204647,0.076091
"COVID-19","MDA",0.093324,0.024283,0.169777,0.085394
"COVID-19","MDG",0.036195,-0.128585,0.206085,0.047748
"COVID-19","MDV",0.15492,0.042445,0.400781,0.137131
"COVID-19","MHL",0,0,0,0
"COVID-19","MKD",0.933169,0.350836,1.76731,0.950394
"COVID-19","MLI",0.047451,-0.019546,0.123187,0.050614
"COVID-19","MMR",0.07022,0.034396,0.124745,0.064336
"COVID-19","MNG",0.171017,0.072908,0.373842,0.148228
"COVID-19","MOZ",0.049055,-0.013548,0.105596,0.048139
"COVID-19","MRT",0.034724,0.012405,0.083145,0.030928
"COVID-19","MWI",0.022798,-0.096905,0.115354,0.022083
"COVID-19","NAM",0.276689,-0.081486,0.666583,0.240451
"COVID-19","NER",0.053864,-0.031683,0.122511,0.056536
"COVID-19","NGA",0.049845,0.007703,0.093774,0.045529
"COVID-19","NIC",0.057173,0.003105,0.116958,0.051176
"COVID-19","NPL",0.092111,0.046108,0.18724,0.083224
"COVID-19","PAK",0.09036,0.042493,0.178734,0.090674
"COVID-19","PER",0.466918,0.189718,0.879268,0.39912
"COVID-19","PHL",0.066079,0.027879,0.114108,0.065285
"COVID-19","PNG",0.008701,-0.064698,0.109095,0.011194
"COVID-19","PRK",NA,NA,NA,NA
"COVID-19","PRY",0.2508,0.07895,0.548594,0.204999
"COVID-19","PSE",0.090034,0.000966,0.174914,0.091
"COVID-19","RWA",0.035326,-0.001537,0.086772,0.0302
"COVID-19","SDN",0.069484,-0.004177,0.200512,0.071579
"COVID-19","SEN",0.063684,-0.024222,0.162415,0.064543
"COVID-19","SLB",0.049862,0.006559,0.092922,0.052474
"COVID-19","SLE",0.010563,-0.025175,0.04174,0.010497
"COVID-19","SLV",0.139787,0.069404,0.269214,0.135741
"COVID-19","SOM",0.049546,-0.000502,0.108938,0.047788
"COVID-19","SRB",1.436295,0.833306,2.420044,1.37662
"COVID-19","SSD",0.044639,-0.075562,0.148907,0.050659
"COVID-19","STP",0.005297,0,0.036495,0
"COVID-19","SWZ",0.057993,0.023369,0.133205,0.056671
"COVID-19","SYR",-0.005415,-0.134731,0.10808,-0.006914
"COVID-19","TCD",0.007455,-0.059682,0.055973,0.009066
"COVID-19","TGO",0.080159,0.007877,0.144768,0.079488
"COVID-19","THA",0.616218,0.244184,1.495805,0.541792
"COVID-19","TJK",0.027426,0.005175,0.04929,0.026513
"COVID-19","TKM",0.098816,0.006796,0.177652,0.093263
"COVID-19","TLS",0.067899,0.013256,0.141765,0.059284
"COVID-19","TON",0.011047,0,0.082873,0
"COVID-19","TUN",0.123746,0.060176,0.223383,0.11721
"COVID-19","TUV",0,0,0,0
"COVID-19","TZA",0.024145,-0.004218,0.055781,0.023639
"COVID-19","UGA",0.050418,-0.022169,0.13024,0.043511
"COVID-19","UKR",0.221505,0.091137,0.454719,0.210348
"COVID-19","UZB",0.049221,0.020372,0.081447,0.051357
"COVID-19","VCT",0.002316,0,0,0
"COVID-19","VEN",0.116254,0.05113,0.202959,0.10993
"COVID-19","VNM",0.260667,0.124036,0.467445,0.24219
"COVID-19","VUT",0,0,0,0
"COVID-19","WSM",0.051832,0,0.188981,0.037796
"COVID-19","XK",0,0,0,0
"COVID-19","YEM",0.009703,-0.189891,0.254866,0.015649
"COVID-19","ZAF",0.485347,0.158349,1.228294,0.41566
"COVID-19","ZMB",0.038022,0.004232,0.071264,0.036977
"COVID-19","ZWE",0.044842,0.012367,0.090108,0.040042
"Cholera","AFG",0.043065,0,0.099737,0.063126
"Cholera","CMR",0.115032,0.001503,0.897007,0.036485
"Cholera","COD",0.216732,0.010111,0.455011,0.279309
"Cholera","HTI",0.46288,0,4.011603,0.141718
"Cholera","MOZ",0.06483,0,0.156117,0.088304
"Cholera","MWI",0.028593,2.5e-05,0.068204,0.029817
"Cholera","NGA",0.174169,0.000113,0.347887,0.270166
"Cholera","SOM",0.524002,1e-05,1.640181,0.69401
"Cholera","YEM",0.429725,0,0.786755,0.655985
"HPV","AFG",5.405586,4.153514,7.526954,5.201009
"HPV","AGO",10.867613,1.484484,23.965096,2.526612
"HPV","ALB",5.994344,2.439879,9.746282,7.021323
"HPV","ARM",27.41224,6.772097,51.151963,37.19189
"HPV","AZE",3.338805,1.88254,4.804328,3.568377
"HPV","BDI",16.182103,1.19167,46.965717,15.389971
"HPV","BEN",7.106974,5.2762,11.796777,6.529802
"HPV","BFA",7.399281,3.293793,17.154334,4.820634
"HPV","BGD",8.787733,4.433427,15.193373,7.408068
"HPV","BIH",12.898505,4.391767,23.922887,6.758787
"HPV","BLR",6.135468,3.41225,11.138185,4.330923
"HPV","BLZ",21.311712,12.428427,28.826945,21.808405
"HPV","BOL",11.896294,5.95782,17.969184,9.490348
"HPV","BTN",31.633237,7.981616,60.015734,44.57685
"HPV","CAF",22.803662,7.684356,40.145676,16.39909
"HPV","CHN",6.868032,4.842434,10.915749,5.818919
"HPV","CIV",14.633597,8.678306,21.968264,15.449146
"HPV","CMR",18.749269,13.978001,23.430752,19.006906
"HPV","COD",15.565018,9.121353,26.690427,14.507194
"HPV","COG",12.07872,8.790016,15.320616,12.103568
"HPV","COL",7.41671,5.518598,9.013015,7.796464
"HPV","COM",18.477199,3.662354,49.894222,5.003916
"HPV","CPV",47.642549,8.381669,97.545401,53.75118
"HPV","CUB",9.833322,6.086141,16.4421,7.681458
"HPV","DJI",14.120725,5.864398,20.827973,15.684668
"HPV","DMA",22.333397,11.986033,34.455322,24.055446
"HPV","DZA",4.794981,3.712439,5.84791,4.80139
"HPV","ECU",10.790886,7.864937,13.051863,11.00444
"HPV","EGY",4.416605,1.532199,8.365342,2.919454
"HPV","ERI",9.253811,6.154872,16.166109,8.470379
"HPV","ETH",9.693549,2.245436,18.65488,13.830952
"HPV","FJI",18.060688,5.719332,49.189807,10.055033
"HPV","FSM",15.156371,6.261724,27.108743,16.643236
"HPV","GEO",11.481001,5.39742,18.539483,8.145716
"HPV","GHA",13.614711,8.56446,20.481398,13.438103
"HPV","GIN",21.901011,12.460562,32.09685,22.64275
"HPV","GMB",22.129142,2.304233,53.656927,28.490181
"HPV","GNB",20.157122,12.138866,47.785781,15.497272
"HPV","GRD",9.489828,5.384412,14.36391,9.171695
"HPV","GTM",13.213968,10.51894,15.779335,13.410065
"HPV","GUY",10.147566,7.74739,14.835439,9.797588
"HPV","HND",22.164103,10.937139,39.208824,20.168193
"HPV","HTI",10.295536,7.831342,14.204131,9.79728
"HPV","IDN",14.710358,7.079496,22.427665,11.470344
"HPV","IND",10.878471,7.904535,12.364812,11.388829
"HPV","IRN",5.6922,1.792941,10.484382,2.297501
"HPV","IRQ",8.299842,1.389161,17.301642,1.867159
"HPV","JAM",10.157974,1.520506,20.443634,15.33723
"HPV","JOR",1.872618,0.921643,3.460167,1.475667
"HPV","KEN",14.048962,8.047328,20.651142,13.688608
"HPV","KGZ",5.56453,1.388005,11.012677,6.896763
"HPV","KHM",18.328074,5.259961,31.557274,13.700443
"HPV","KIR",11.013672,2.661812,21.810968,14.580038
"HPV","LAO",6.9385,5.04382,10.447405,6.711213
"HPV","LBR",17.152606,5.745754,43.978356,11.202533
"HPV","LCA",14.149478,4.966126,35.111406,10.947084
"HPV","LKA",5.376978,3.825552,6.403856,5.5759
"HPV","LSO",23.779161,16.217379,31.757157,23.491531
"HPV","MAR",18.468997,5.628406,36.958461,7.354605
"HPV","MDA",5.791851,3.307673,8.35398,5.903533
"HPV","MDG",32.765077,16.256459,44.034291,35.564467
"HPV","MDV",43.881493,14.031585,77.012964,27.529778
"HPV","MHL",13.821511,4.155456,26.218045,17.481594
"HPV","MKD",24.363409,3.667244,49.183655,35.413259
"HPV","MLI",12.400588,3.045019,24.305351,10.889001
"HPV","MMR",18.528654,8.438248,29.838443,18.792674
"HPV","MNG",9.06832,3.865385,14.952508,10.79238
"HPV","MOZ",18.28313,7.054653,33.408676,10.808249
"HPV","MRT",17.962526,10.152876,34.51211,16.924225
"HPV","MWI",24.909847,10.033652,44.373036,29.705914
"HPV","NAM",22.22163,16.724494,28.314088,22.089971
"HPV","NER",6.80307,3.642846,12.295817,6.567188
"HPV","NGA",10.143183,6.690438,14.529637,9.796223
"HPV","NIC",9.458912,6.463964,13.14316,8.987615
"HPV","NPL",14.445292,10.984396,18.494282,14.26823
"HPV","PAK",5.751209,2.611878,9.445083,4.641638
"HPV","PER",18.244236,13.500759,24.641065,18.813855
"HPV","PHL",6.040473,3.21565,8.713937,7.515757
"HPV","PNG",11.087329,2.273485,40.495471,3.721971
"HPV","PRK",9.809881,3.762394,17.689752,5.6484
"HPV","PRY",16.372225,10.811512,23.159657,15.863843
"HPV","PSE",9.82112,1.626164,19.790258,11.377741
"HPV","RWA",14.774365,7.029686,27.943023,14.25908
"HPV","SDN",13.592322,4.976294,24.862682,6.124809
"HPV","SEN",29.879717,13.737272,46.931161,30.457161
"HPV","SLB",10.017778,1.517756,39.096012,4.438122
"HPV","SLE",10.969945,7.510886,13.653557,11.394539
"HPV","SLV",6.333629,4.724192,8.259217,6.264594
"HPV","SOM",14.63317,9.045213,22.492953,14.072683
"HPV","SRB",25.584503,6.76137,61.154281,8.488719
"HPV","SSD",9.352871,5.758334,18.33911,8.000655
"HPV","STP",77.019317,1.574458,713.131112,4.071837
"HPV","SWZ",28.995273,14.325708,46.00632,33.356086
"HPV","SYR",2.969039,0.677697,9.007549,2.760416
"HPV","TCD",6.291673,2.116523,13.735784,5.545011
"HPV","TGO",8.210198,3.436655,15.246421,8.77328
"HPV","THA",7.131194,4.526988,9.646201,6.685461
"HPV","TJK",27.055345,4.243351,56.847494,36.712306
"HPV","TKM",5.301934,1.84212,9.460187,6.634175
"HPV","TLS",5.454088,1.307418,13.024906,5.013887
"HPV","TON",41.322212,17.253292,69.561727,49.465125
"HPV","TUN",5.248139,2.277424,8.639886,4.195071
"HPV","TUV",16.275984,2.979374,32.683556,18.64378
"HPV","TZA",44.272609,25.379107,62.284214,40.05818
"HPV","UGA",18.380216,3.508074,38.837562,5.804046
"HPV","UKR",3.90952,2.35965,5.066678,4.304399
"HPV","UZB",7.244792,5.673518,9.492979,6.951267
"HPV","VCT",18.436278,9.537025,28.633637,15.463202
"HPV","VEN",14.890156,11.340767,19.572227,14.430779
"HPV","VNM",4.107202,3.623154,4.66424,4.088884
"HPV","VUT",7.653387,1.518236,31.805316,2.516525
"HPV","WSM",7.891808,1.545774,47.359674,3.029702
"HPV","XK",21.915023,2.417025,46.8672,31.145385
"HPV","YEM",3.662081,0.809699,5.874561,4.733343
"HPV","ZAF",10.668976,4.55931,16.03251,14.022267
"HPV","ZMB",64.953912,40.651377,96.849736,65.947316
"HPV","ZWE",38.090458,32.195911,45.588147,37.608754
"HepB","AFG",7.711522,0.688384,20.652403,4.064113
"HepB","AGO",5.413874,0.830746,10.886926,4.692174
"HepB","ALB",2.486531,0.589259,5.576481,1.824605
"HepB","ARM",2.651295,1.356325,4.652926,2.218275
"HepB","AZE",3.598531,2.488926,6.014121,3.384868
"HepB","BDI",4.632065,0.198974,11.055415,2.880661
"HepB","BEN",8.985101,4.442908,21.277489,7.874857
"HepB","BFA",5.090307,0.484549,9.818166,5.130862
"HepB","BGD",3.135057,0.178844,7.849648,2.485534
"HepB","BIH",2.636717,0.131744,8.291675,0.761048
"HepB","BLR",1.864306,0.334524,4.876664,0.811497
"HepB","BLZ",0.520646,0,1.773355,0.469396
"HepB","BOL",1.189358,0.121522,2.005904,1.398925
"HepB","BTN",4.768005,2.885684,8.668557,4.540399
"HepB","CAF",5.677342,2.325843,9.310384,5.646541
"HepB","CHN",6.384377,1.969547,14.884319,3.56662
"HepB","CIV",5.645674,1.963074,9.347321,5.432376
"HepB","CMR",6.476174,1.886576,10.982699,7.295797
"HepB","COD",5.496715,0.462122,10.90686,5.749825
"HepB","COG",7.609164,3.232252,13.844402,8.057475
"HepB","COL",0.926554,0.077622,2.134932,0.772614
"HepB","COM",5.049131,0.445489,12.411432,3.016718
"HepB","CPV",6.456396,3.001041,10.453787,6.46218
"HepB","CUB",0.714388,0.45025,1.374427,0.644436
"HepB","DJI",3.883817,0.946136,8.823344,2.309798
"HepB","DMA",0.160915,0,0.5834,0
"HepB","DZA",3.7596,0.215997,10.08506,2.025156
"HepB","ECU",1.039741,0.176408,1.845978,0.922945
"HepB","EGY",4.75463,2.504944,7.731282,4.557729
"HepB","ERI",5.336867,0.232172,13.392347,3.309568
"HepB","ETH",10.121625,6.7017,17.197019,9.648833
"HepB","FJI",4.458267,0.902527,11.014398,2.891653
"HepB","FSM",4.466776,0,12.21392,2.259205
"HepB","GEO",3.32364,1.679505,5.684725,3.409099
"HepB","GHA",6.349536,0.297425,12.787472,5.733996
"HepB","GIN",9.551039,4.815993,18.873315,8.959978
"HepB","GMB",7.333159,1.857545,15.65914,6.990939
"HepB","GNB",7.077438,1.027282,11.247234,7.715507
"HepB","GRD",0.180704,0,0.614787,0
"HepB","GTM",1.743596,1.050532,3.170779,1.591185
"HepB","GUY",0.758105,0.052627,2.687668,0.473455
"HepB","HND",1.08185,0.373919,2.443067,1.084057
"HepB","HTI",2.638364,0.278071,7.287184,1.427378
"HepB","IDN",5.520439,1.893804,12.07105,3.91662
"HepB","IND",3.348611,1.449228,5.388582,3.038305
"HepB","IRN",1.791023,0.767398,2.788131,1.719557
"HepB","IRQ",2.072057,0.343666,4.493568,1.526333
"HepB","JAM",0.234465,0,0.603888,0.137967
"HepB","JOR",2.051129,0.136892,4.525145,1.438879
"HepB","KEN",6.035957,1.991747,11.302875,5.101579
"HepB","KGZ",3.261779,2.044674,5.074206,3.093927
"HepB","KHM",7.240002,1.784425,12.423558,8.033814
"HepB","KIR",6.755983,0.375716,17.743509,7.412504
"HepB","LAO",6.170786,0.710708,13.440399,5.908103
"HepB","LBR",11.082113,3.423968,18.992603,10.421488
"HepB","LCA",0.171438,0,0.603566,0
"HepB","LKA",5.793873,0.460852,17.860581,1.112231
"HepB","LSO",4.819022,1.597491,9.056144,3.916894
"HepB","MAR",2.980409,0.465994,6.396883,2.738746
"HepB","MDA",3.620803,1.14657,8.577817,3.573038
"HepB","MDG",5.372883,0.956621,11.666698,3.832857
"HepB","MDV",2.048128,0,7.171724,0
"HepB","MHL",3.602668,0,10.768183,0.518231
"HepB","MKD",2.439906,0.706638,5.203819,1.781729
"HepB","MLI",10.033903,5.322588,19.951859,8.927593
"HepB","MMR",7.508926,2.535547,14.518538,6.948341
"HepB","MNG",9.751956,5.878001,16.628416,9.265138
"HepB","MOZ",6.432501,3.086165,10.789431,5.753477
"HepB","MRT",6.381428,0.407249,12.106726,6.02361
"HepB","MWI",4.953296,0.680889,11.752706,3.286487
"HepB","NAM",2.834378,0,8.370956,1.114857
"HepB","NER",6.657823,2.300663,10.796193,7.760091
"HepB","NGA",5.968878,3.480219,12.005364,5.439173
"HepB","NIC",1.019479,0.00577,2.178956,1.069836
"HepB","NPL",3.821696,0.99139,7.166892,3.294507
"HepB","PAK",4.260044,1.00075,6.758751,4.693493
"HepB","PER",1.150509,0.739291,1.62254,1.128781
"HepB","PHL",7.080708,2.490165,12.800619,7.189698
"HepB","PNG",5.995892,2.235659,11.826418,4.665208
"HepB","PRK",7.219712,3.603697,12.870256,6.089313
"HepB","PRY",0.636867,0.162772,1.286461,0.574785
"HepB","PSE",1.593908,0,3.511984,2.019699
"HepB","RWA",4.986455,0.058629,13.031689,3.049215
"HepB","SDN",6.261523,0.172724,12.437108,6.911168
"HepB","SEN",5.859832,1.04831,10.181729,6.166379
"HepB","SLB",6.921449,2.737968,12.339669,6.697491
"HepB","SLE",9.687823,4.591967,21.861951,9.096481
"HepB","SLV",0.546637,0.374333,0.952815,0.515028
"HepB","SOM",7.824593,2.346049,12.880415,7.979184
"HepB","SRB",2.100452,0.507678,4.974328,1.392262
"HepB","SSD",6.261583,3.854277,9.253029,6.254647
"HepB","STP",5.363533,0.975387,10.687854,5.039498
"HepB","SWZ",4.920468,0.911901,10.658146,3.1688
"HepB","SYR",3.929548,1.135127,11.531186,3.353116
"HepB","TCD",7.864692,2.80225,13.130999,7.657339
"HepB","TGO",7.111327,1.563937,12.040435,7.306632
"HepB","THA",6.024634,0.761352,15.207377,3.280763
"HepB","TJK",3.107943,1.803587,4.225778,3.236778
"HepB","TKM",4.2458,2.603261,7.169573,4.128715
"HepB","TLS",4.507671,0.669044,11.318117,2.694934
"HepB","TON",5.942848,1.232153,12.211588,6.038165
"HepB","TUN",1.881965,1.036682,3.147162,1.654611
"HepB","TUV",2.524377,0,9.760485,0
"HepB","TZA",4.391218,0.148955,12.534898,2.414762
"HepB","UGA",5.985074,2.105328,11.208673,4.799378
"HepB","UKR",2.457109,1.127415,4.479873,2.016044
"HepB","UZB",3.068769,1.543457,4.477694,3.112462
"HepB","VCT",0.166326,0,0.588055,0
"HepB","VEN",1.050094,0.363283,1.887879,1.136805
"HepB","VNM",6.156025,0.36094,15.12609,5.074547
"HepB","VUT",7.879778,3.539725,14.052014,7.062563
"HepB","WSM",4.951062,0,12.567683,4.178035
"HepB","XK",2.331555,0,5.268824,2.133036
"HepB","YEM",3.305801,0.289734,5.857693,4.018835
"HepB","ZAF",6.223343,1.908388,12.141702,5.79347
"HepB","ZMB",6.325729,0.992992,11.591318,6.264613
"HepB","ZWE",5.668983,2.080916,11.109685,4.37251
"Hib","AFG",4.00936,1.976956,8.749473,3.125933
"Hib","AGO",8.673379,3.50813,20.730941,5.902037
"Hib","ALB",0.491758,0.169342,0.837443,0.482465
"Hib","ARM",0.617295,0.229987,1.582918,0.367202
"Hib","AZE",1.868578,0.633565,4.116552,1.081231
"Hib","BDI",4.419098,2.654088,7.899297,4.125821
"Hib","BEN",4.352219,2.326888,8.239994,3.768394
"Hib","BFA",3.303258,1.97879,6.823771,2.821464
"Hib","BGD",1.759651,0.532655,4.192412,0.858594
"Hib","BIH",0.069509,0.021091,0.167439,0.045805
"Hib","BLR",0.127152,0.002922,0.436056,0.04761
"Hib","BLZ",0.379535,0.201324,0.687611,0.344438
"Hib","BOL",2.982405,0.622585,6.41398,3.534772
"Hib","BTN",1.410762,0.42254,3.996564,0.705757
"Hib","CAF",4.6548,-1.616583,12.164345,4.036308
"Hib","CHN",0.645186,-0.232878,2.655194,0.124624
"Hib","CIV",2.127448,-0.064845,4.631628,2.032874
"Hib","CMR",4.404869,2.165602,9.301027,3.560879
"Hib","COD",5.163642,2.431365,11.431964,3.97486
"Hib","COG",2.131499,0.795016,5.45059,1.326054
"Hib","COL",0.473925,0.277566,0.837103,0.435554
"Hib","COM",3.47868,1.148561,7.790636,2.016792
"Hib","CPV",0.757239,0.330295,1.635515,0.514627
"Hib","CUB",0.137274,0.062995,0.266563,0.121074
"Hib","DJI",2.269646,1.17176,5.393174,1.827329
"Hib","DZA",0.710087,0.294574,1.484848,0.487721
"Hib","ECU",0.702361,0.436191,1.136155,0.655438
"Hib","EGY",0.729127,0.313213,1.758609,0.534726
"Hib","ERI",3.030512,1.045752,6.833308,2.4798
"Hib","ETH",4.526386,0.947973,11.494259,1.870869
"Hib","FJI",1.077435,0.669489,1.762341,0.992469
"Hib","FSM",2.151221,0.942521,4.456973,1.701366
"Hib","GEO",0.357824,0.122936,0.852154,0.245461
"Hib","GHA",1.580639,0.972204,2.654571,1.511573
"Hib","GIN",4.362585,0.596049,11.722034,2.653152
"Hib","GMB",2.743324,1.516804,4.997672,2.455657
"Hib","GNB",3.391354,1.757371,7.84365,2.70368
"Hib","GTM",1.305691,0.517281,2.621055,1.001141
"Hib","GUY",0.646438,0.31631,1.021041,0.665642
"Hib","HND",0.825113,0.421383,1.528294,0.739819
"Hib","HTI",4.106676,0.955244,11.995183,2.294779
"Hib","IDN",1.13981,0.295387,3.293622,0.659662
"Hib","IND",1.621118,0.27201,4.649599,0.938764
"Hib","IRN",0.826215,0.161831,1.958864,0.749468
"Hib","IRQ",0.7642,0.359891,1.650399,0.645792
"Hib","JAM",0.123031,0.070503,0.209619,0.112117
"Hib","JOR",0.39808,0.198682,0.756265,0.332817
"Hib","KEN",1.523529,0.95386,2.337798,1.481742
"Hib","KGZ",1.327375,0.447953,2.943512,0.79237
"Hib","KHM",2.260346,0.56633,6.047469,0.951987
"Hib","KIR",2.462352,1.506473,4.454554,2.14
"Hib","LAO",3.864377,1.369314,8.567378,3.148582
"Hib","LBR",4.346151,1.736059,10.51768,2.915772
"Hib","LKA",0.19456,0.059934,0.490272,0.13406
"Hib","LSO",1.910998,0.29224,3.437955,2.153791
"Hib","MAR",1.304498,0.404073,2.82005,1.385829
"Hib","MDA",0.272754,0.133148,0.514314,0.246814
"Hib","MDG",2.905974,1.010625,7.057118,1.714169
"Hib","MHL",1.188876,0.920788,1.518945,1.173381
"Hib","MKD",0.11125,0.035703,0.24208,0.097292
"Hib","MLI",5.993027,2.014825,14.453391,3.451017
"Hib","MMR",2.183068,0.666153,5.954949,1.208496
"Hib","MNG",0.88478,0.471126,1.718538,0.704297
"Hib","MOZ",2.815786,1.417279,6.637813,2.312117
"Hib","MRT",3.542809,1.800234,6.864893,2.944452
"Hib","MWI",2.024628,0.92794,3.069716,2.017433
"Hib","NAM",0.707303,0.040818,1.547504,0.947256
"Hib","NER",8.372255,2.457876,19.046142,8.179638
"Hib","NGA",3.684364,0.497275,10.94645,2.787587
"Hib","NIC",1.087849,0.622366,1.70935,1.05428
"Hib","NPL",1.539352,0.477086,3.930149,0.746055
"Hib","PAK",2.527119,1.392035,4.887189,2.119258
"Hib","PER",0.720012,0.302579,1.420138,0.602587
"Hib","PHL",1.184792,0.549341,2.757874,0.899577
"Hib","PNG",2.560233,0.355865,5.868191,2.346264
"Hib","PRK",1.232862,0.422253,2.903883,0.743495
"Hib","PRY",0.52568,0.298701,0.93371,0.490946
"Hib","PSE",0.110926,0.087032,0.142819,0.109343
"Hib","RWA",4.044702,1.191794,9.82044,1.962673
"Hib","SDN",4.141171,1.643597,8.222911,3.204965
"Hib","SEN",4.120066,1.26744,9.144344,3.751339
"Hib","SLB",1.450046,0.703407,2.64315,1.37575
"Hib","SLE",4.67956,2.336366,9.428775,4.099099
"Hib","SLV",0.67048,0.364432,1.36567,0.599354
"Hib","SOM",7.210845,0.272902,17.314916,5.776928
"Hib","SRB",0.082698,-0.383141,0.723291,0.033248
"Hib","SSD",5.124812,-0.15165,15.412576,2.710491
"Hib","STP",1.385301,0.33308,2.52842,1.369934
"Hib","SWZ",1.637152,0.618838,2.733763,1.720488
"Hib","SYR",0.291238,0.074877,0.672271,0.245905
"Hib","TCD",8.024673,2.639448,20.788143,5.0232
"Hib","TGO",2.158279,0.711648,3.875272,2.1075
"Hib","THA",0.16806,-0.555859,0.924423,0.095899
"Hib","TJK",2.552923,1.239325,5.26635,1.991088
"Hib","TKM",1.665447,0.713053,2.87913,1.635716
"Hib","TLS",3.546023,1.30376,8.665678,2.584989
"Hib","TON",0.441698,0.253789,0.61458,0.439538
"Hib","TUN",0.321999,0.150652,0.761541,0.225593
"Hib","TUV",0.435469,0.34043,0.553694,0.43136
"Hib","TZA",2.402584,1.12765,5.141229,1.768086
"Hib","UGA",2.179563,1.293872,4.59585,1.875237
"Hib","UKR",0.195988,0.061022,0.486368,0.117344
"Hib","UZB",1.338387,0.573048,2.42315,1.264737
"Hib","VEN",0.399315,0.142219,0.913235,0.280641
"Hib","VNM",0.385258,0.071994,0.820619,0.365889
"Hib","VUT",0.6839,0.20903,1.191861,0.694193
"Hib","WSM",0.601007,0.243364,1.313492,0.365052
"Hib","XK",0.508949,0.349343,0.697493,0.49491
"Hib","YEM",3.156556,0.894876,6.839571,3.049645
"Hib","ZAF",1.271834,0.565263,1.939212,1.331147
"Hib","ZMB",2.735429,1.527106,5.383347,2.299729
"Hib","ZWE",1.222936,0.016014,2.946976,1.635946
"JE","BGD",0.399623,0.097023,1.098471,0.318234
"JE","BTN",0.085424,0,0.306378,0
"JE","CHN",0.12594,0.024352,0.368402,0.104269
"JE","IDN",0.131353,0.02334,0.313149,0.126426
"JE","IND",0.194425,0.039839,0.424428,0.182474
"JE","KHM",0.163659,0.038906,0.401005,0.143013
"JE","LAO",0.225892,0,0.692103,0.203583
"JE","LKA",0.129004,0,0.422726,0.094767
