"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","KHM",9.766035,5.367117,16.025594,9.569253
"COVID-19","KIR",0.472189,-0.011406,1.006705,0.453407
"COVID-19","LAO",9.721636,5.710921,14.923591,9.504351
"COVID-19","LBR",0.821945,-0.099441,1.711503,0.824583
"COVID-19","LCA",7.189092,5.352178,10.532943,7.03371
"COVID-19","LKA",9.943645,5.968975,17.850387,8.814296
"COVID-19","LSO",2.195856,1.444479,3.232953,2.118619
"COVID-19","MAR",8.784629,5.91175,13.716728,8.49177
"COVID-19","MDA",3.41603,2.28162,4.888799,3.370574
"COVID-19","MDG",3.674521,-2.086404,10.043333,3.566824
"COVID-19","MDV",10.22243,5.021746,17.967565,9.84077
"COVID-19","MHL",0,0,0,0
"COVID-19","MKD",22.822378,11.807903,33.610965,23.044688
"COVID-19","MLI",3.343373,0.720258,6.239877,3.362131
"COVID-19","MMR",7.334902,5.333323,10.055604,7.181367
"COVID-19","MNG",10.014378,5.115136,17.60651,9.483558
"COVID-19","MOZ",2.766038,1.226551,4.277998,2.794543
"COVID-19","MRT",8.899426,7.336742,11.192102,8.714529
"COVID-19","MWI",2.464296,-0.619929,5.324284,2.515493
"COVID-19","NAM",10.885925,4.909743,19.024618,10.150879
"COVID-19","NER",3.707662,0.851385,6.334363,3.686286
"COVID-19","NGA",3.119313,2.071321,4.204703,3.116853
"COVID-19","NIC",3.655734,1.875331,5.852928,3.539982
"COVID-19","NPL",4.465322,2.461371,7.954903,4.103295
"COVID-19","PAK",5.030625,2.827369,8.284601,4.870249
"COVID-19","PER",24.151177,13.4512,39.936064,22.728393
"COVID-19","PHL",3.324089,1.988294,4.854158,3.288792
"COVID-19","PNG",2.191189,-0.937962,5.563196,2.145964
"COVID-19","PRK",NA,NA,NA,NA
"COVID-19","PRY",11.236249,5.845151,20.142403,10.527109
"COVID-19","PSE",4.805263,2.218067,7.913941,4.725608
"COVID-19","RWA",2.687409,1.201908,4.761541,2.576987
"COVID-19","SDN",4.447549,1.623162,7.141049,4.373096
"COVID-19","SEN",4.528224,1.656271,7.400847,4.570395
"COVID-19","SLB",3.177628,2.054372,4.506152,3.130507
"COVID-19","SLE",1.041345,-0.140844,2.236654,1.05092
"COVID-19","SLV",6.488904,3.843882,10.136955,6.292953
"COVID-19","SOM",2.884717,1.42469,4.670799,2.83958
"COVID-19","SRB",25.745668,18.030121,34.927433,25.14745
"COVID-19","SSD",2.417927,-0.718291,5.469352,2.36234
"COVID-19","STP",4.250945,2.832851,6.720328,4.093028
"COVID-19","SWZ",3.559162,2.221658,5.570707,3.455969
"COVID-19","SYR",1.800992,-1.886438,5.473284,1.823598
"COVID-19","TCD",1.061471,-0.616627,2.834398,1.059786
"COVID-19","TGO",4.040486,1.837868,6.496013,3.967469
"COVID-19","THA",28.371336,14.204203,53.09502,26.277161
"COVID-19","TJK",7.000991,5.959811,8.643952,6.91293
"COVID-19","TKM",4.015244,1.980213,6.772854,3.832695
"COVID-19","TLS",4.046293,2.445651,6.849141,3.786488
"COVID-19","TON",2.069184,0.630667,3.955849,1.983959
"COVID-19","TUN",5.748924,3.737617,8.450522,5.695118
"COVID-19","TUV",0,0,0,0
"COVID-19","TZA",1.708017,0.8734,2.661028,1.675385
"COVID-19","UGA",3.515426,1.236865,6.361231,3.409967
"COVID-19","UKR",6.755074,3.913987,10.596271,6.52941
"COVID-19","UZB",2.975935,1.863697,4.290064,2.934933
"COVID-19","VCT",1.702645,0.56657,3.433067,1.655111
"COVID-19","VEN",5.46971,3.356449,8.424263,5.343876
"COVID-19","VNM",13.876639,7.512915,21.719988,13.565637
"COVID-19","VUT",0.885135,0.231941,1.595988,0.879432
"COVID-19","WSM",3.237187,1.544438,5.766543,3.013805
"COVID-19","XK",0,0,0,0
"COVID-19","YEM",2.252615,-6.15296,10.301804,2.357871
"COVID-19","ZAF",15.474669,6.745297,29.924367,14.07579
"COVID-19","ZMB",2.670951,1.650183,4.083723,2.597943
"COVID-19","ZWE",9.019843,7.093262,11.672323,8.898249
"Cholera","AFG",1.226696,0.005211,2.557163,1.222434
"Cholera","CMR",1.658898,0.393029,7.068565,0.998469
"Cholera","COD",4.825826,0.899241,8.4407,5.036696
"Cholera","HTI",7.985117,0.530328,49.75552,3.519263
"Cholera","MOZ",1.737169,0.013715,3.565257,1.732929
"Cholera","MWI",0.71148,0.081653,1.477946,0.680831
"Cholera","NGA",3.567191,0.192436,6.800205,3.786068
"Cholera","SOM",11.576235,0.980279,21.501762,11.816968
"Cholera","YEM",11.877635,0.109641,23.151473,11.632072
"HPV","AFG",251.897386,140.227732,367.586416,252.595924
"HPV","AGO",267.805379,136.279376,412.327088,267.970499
"HPV","ALB",357.915832,87.201435,641.098314,356.710267
"HPV","ARM",1756.72468,203.746021,3478.315822,1789.723408
"HPV","AZE",143.938873,102.960073,196.205726,142.675505
"HPV","BDI",364.265171,106.610278,743.035977,351.548806
"HPV","BEN",298.708801,139.024282,456.266737,296.857391
"HPV","BFA",258.227701,167.118592,342.896879,262.639719
"HPV","BGD",511.428673,155.490111,943.96042,507.208591
"HPV","BIH",814.98323,142.696574,1546.073709,822.301368
"HPV","BLR",378.455735,114.672452,704.369176,378.149381
"HPV","BLZ",1065.846453,389.75492,1772.734028,1048.331598
"HPV","BOL",475.920987,399.003638,591.100962,469.478673
"HPV","BTN",2036.784419,228.463261,4132.394874,2057.779807
"HPV","CAF",1374.399496,194.337203,2683.895857,1359.58926
"HPV","CHN",385.28397,147.859384,662.67409,385.51867
"HPV","CIV",524.709533,305.323167,782.77325,520.058723
"HPV","CMR",910.106256,330.486543,1589.822066,930.362952
"HPV","COD",613.426822,313.95475,946.748742,603.660695
"HPV","COG",575.173749,176.476554,998.122072,582.914631
"HPV","COL",331.814354,194.281549,482.01165,327.320706
"HPV","COM",534.138859,301.271382,895.196483,513.335733
"HPV","CPV",3040.715327,363.247504,6006.665781,3000.2089
"HPV","CUB",584.212818,187.019787,1029.911125,576.530877
"HPV","DJI",767.037428,176.573092,1388.876638,768.405224
"HPV","DMA",1241.571871,324.386652,2306.680587,1242.99876
"HPV","DZA",226.860497,121.777208,342.37999,225.158053
"HPV","ECU",475.013412,232.864422,799.352461,478.220667
"HPV","EGY",273.095254,36.860476,533.783013,266.538126
"HPV","ERI",413.441786,217.139503,599.302256,417.121278
"HPV","ETH",279.724751,173.014641,398.935673,280.393558
"HPV","FJI",551.325456,368.481359,842.238401,533.230569
"HPV","FSM",554.0679,449.824958,666.91332,552.204563
"HPV","GEO",708.255828,170.200621,1265.525994,709.842719
"HPV","GHA",550.261614,272.402851,879.570451,547.353511
"HPV","GIN",845.279932,490.21895,1272.295351,825.265786
"HPV","GMB",433.501695,196.913943,753.687434,431.927289
"HPV","GNB",766.486742,360.31581,1120.418424,757.926055
"HPV","GRD",418.936879,277.680574,602.907906,412.505826
"HPV","GTM",619.52198,319.383219,971.753801,615.366588
"HPV","GUY",1359.061549,637.229,2151.689194,1361.303978
"HPV","HND",1260.304172,307.86201,2603.014044,1274.528734
"HPV","HTI",497.100946,147.400099,887.970101,498.245879
"HPV","IDN",560.066206,457.878258,713.605322,557.888188
"HPV","IND",500.277935,279.770818,761.365995,496.293842
"HPV","IRN",378.51131,44.10575,709.18912,369.649031
"HPV","IRQ",591.591065,35.13855,1187.813385,590.755622
"HPV","JAM",288.315438,121.43601,469.903908,288.726814
"HPV","JOR",71.432128,52.513092,90.923508,71.511077
"HPV","KEN",563.991705,383.81956,813.221985,559.354226
"HPV","KGZ",187.624146,122.628048,253.009708,187.806139
"HPV","KHM",1114.238465,176.063807,2138.336512,1122.190527
"HPV","KIR",337.541904,235.346535,448.642226,333.98823
"HPV","LAO",328.962291,143.840328,507.528056,327.168431
"HPV","LBR",530.178056,342.622898,794.6277,520.789333
"HPV","LCA",463.738908,286.13524,642.225116,462.614327
"HPV","LKA",255.825551,148.599443,398.579792,251.709907
"HPV","LSO",1156.229998,433.107033,1921.788618,1150.785083
"HPV","MAR",1263.494482,150.163374,2399.034834,1232.287784
"HPV","MDA",254.266767,181.451273,352.702818,250.528231
"HPV","MDG",1722.660816,513.362976,2941.704981,1712.743353
"HPV","MDV",2829.939307,442.997072,5396.928521,2821.290017
"HPV","MHL",404.26319,329.862322,484.570712,404.184878
"HPV","MKD",1667.440108,109.049264,3398.35057,1632.616695
"HPV","MLI",349.659603,266.744564,426.484194,350.324033
"HPV","MMR",1021.396079,240.405056,1943.736563,1021.953073
"HPV","MNG",339.515228,282.401718,407.328837,336.325338
"HPV","MOZ",676.933093,565.5082,784.905456,675.049299
"HPV","MRT",813.032792,334.101785,1291.424323,808.7749
"HPV","MWI",928.585743,766.460256,1135.460389,924.339726
"HPV","NAM",1114.43261,369.992443,1925.011781,1120.171146
"HPV","NER",316.476251,117.983295,502.695436,319.087941
"HPV","NGA",532.805535,154.41128,950.754044,533.317615
"HPV","NIC",419.108814,271.971657,574.329683,418.324242
"HPV","NPL",709.325844,249.73167,1222.72476,712.897744
"HPV","PAK",339.827465,72.969328,630.132884,342.675372
"HPV","PER",954.238708,332.593138,1655.176885,947.725123
"HPV","PHL",228.686106,172.217386,297.374395,228.402862
"HPV","PNG",350.930689,185.481988,743.102033,303.138344
"HPV","PRK",636.076176,150.219917,1164.942296,632.40158
"HPV","PRY",718.587166,450.514572,1027.926559,717.568742
"HPV","PSE",509.609503,87.145578,911.620181,500.484311
"HPV","RWA",537.159283,415.44016,645.644839,540.645875
"HPV","SDN",858.767425,102.602739,1670.044262,850.256095
"HPV","SEN",1472.878263,446.831369,2512.514067,1465.118777
"HPV","SLB",292.916267,119.964947,695.309594,247.549232
"HPV","SLE",457.151237,224.22915,737.960796,453.902614
"HPV","SLV",291.135128,158.83533,444.863481,288.59528
"HPV","SOM",638.105948,256.438194,1045.934215,635.031014
"HPV","SRB",1748.389261,218.458564,3611.217051,1700.504801
"HPV","SSD",374.256568,183.497958,550.499959,374.60552
"HPV","STP",1606.830056,127.390445,13551.485785,412.081564
"HPV","SWZ",1086.46387,852.813738,1351.805127,1082.276262
"HPV","SYR",135.746978,31.895101,225.044269,133.912723
"HPV","TCD",199.832771,155.026521,252.092903,198.789217
"HPV","TGO",256.606684,175.72948,348.050503,254.497108
"HPV","THA",316.597889,237.385698,410.580012,314.051424
"HPV","TJK",1805.505415,123.630229,3660.930248,1822.628203
"HPV","TKM",187.639414,144.374453,230.277888,188.292114
"HPV","TLS",162.713706,118.066151,235.126426,157.746193
"HPV","TON",2482.108172,481.717625,4573.679701,2434.838604
"HPV","TUN",307.551649,64.275296,574.242596,313.302522
"HPV","TUV",475.600629,327.3061,630.767265,476.43112
"HPV","TZA",1772.403038,1179.686486,2516.182328,1780.240604
"HPV","UGA",543.51606,297.856044,787.453768,546.134063
"HPV","UKR",189.299365,151.915885,241.179262,186.652732
"HPV","UZB",375.463817,155.329818,646.363505,378.149958
"HPV","VCT",1095.754477,278.894082,1919.796326,1079.429122
"HPV","VEN",786.893656,222.042873,1404.732388,791.469939
"HPV","VNM",198.107561,93.99099,310.010091,198.189126
"HPV","VUT",299.867509,113.059166,744.900657,257.310685
"HPV","WSM",277.16772,107.42118,873.445797,215.249466
"HPV","XK",1560.654139,85.71909,3165.962848,1539.409338
"HPV","YEM",206.845439,32.472279,394.668176,207.260206
"HPV","ZAF",391.816333,334.800161,466.049889,389.425712
"HPV","ZMB",3450.714284,877.428947,6512.597999,3480.829665
"HPV","ZWE",1822.639149,676.758752,3068.999616,1806.008385
"HepB","AFG",158.342272,35.711553,321.83138,156.450534
"HepB","AGO",129.9678,36.536647,254.701332,137.408693
"HepB","ALB",75.44832,19.115285,157.39012,78.889617
"HepB","ARM",77.847165,41.817331,132.412529,76.943259
"HepB","AZE",105.056003,74.432229,144.16613,102.382844
"HepB","BDI",113.834368,15.897837,264.721403,125.430712
"HepB","BEN",210.600324,120.845812,351.058238,201.612275
"HepB","BFA",122.836078,30.805529,224.628773,120.824011
"HepB","BGD",110.964095,13.5252,233.881303,112.966341
"HepB","BIH",87.693692,8.331512,238.810043,103.536587
"HepB","BLR",63.563097,15.060276,137.687061,67.185579
"HepB","BLZ",24.042776,6.329795,48.473639,24.595236
"HepB","BOL",30.24119,9.064492,47.801851,30.430823
"HepB","BTN",174.478822,107.433841,241.085455,175.443065
"HepB","CAF",126.275326,65.208711,200.049605,126.249926
"HepB","CHN",199.328254,81.828948,407.229769,202.322573
"HepB","CIV",134.215022,68.752818,209.63664,133.990469
"HepB","CMR",160.877699,50.005924,260.078269,158.677249
"HepB","COD",125.760781,22.718796,246.544781,124.145603
"HepB","COG",171.333597,73.43339,276.681355,169.259414
"HepB","COL",27.349312,5.143732,58.40655,29.152565
"HepB","COM",126.417723,23.354822,291.548375,140.677791
"HepB","CPV",190.588052,102.484009,319.41658,187.719916
"HepB","CUB",19.916131,14.352834,28.155763,19.482911
"HepB","DJI",96.586065,30.050008,198.575104,103.090893
"HepB","DMA",9.873294,0,20.362283,9.693754
"HepB","DZA",120.159279,19.942226,283.931417,131.224123
"HepB","ECU",32.896905,10.760706,59.479537,30.580366
"HepB","EGY",134.139364,86.741123,182.221376,134.171323
"HepB","ERI",149.745677,20.19111,350.643757,168.784287
"HepB","ETH",241.352914,150.012977,350.160314,237.625586
"HepB","FJI",112.377856,35.915361,244.41588,112.518609
"HepB","FSM",147.499079,52.68497,279.302265,150.540067
"HepB","GEO",95.562067,62.226151,134.031908,95.460261
"HepB","GHA",155.364493,25.342671,306.798329,153.726852
"HepB","GIN",223.682597,140.976162,388.200637,215.837185
"HepB","GMB",188.34606,88.823647,292.893681,187.207196
"HepB","GNB",170.333322,72.251292,255.445473,170.729296
"HepB","GRD",17.512504,0,42.265493,16.348715
"HepB","GTM",54.059262,31.715802,83.443694,52.564699
"HepB","GUY",24.966767,12.359689,45.606909,23.483411
"HepB","HND",29.196218,13.679561,49.649609,28.559787
"HepB","HTI",57.403916,10.955842,120.341444,56.20994
"HepB","IDN",147.989689,57.485071,306.474725,158.255896
"HepB","IND",110.518152,66.202546,157.96553,110.173633
"HepB","IRN",59.846695,26.282944,82.621499,61.932137
"HepB","IRQ",53.682786,13.272054,117.481376,57.457484
"HepB","JAM",8.605166,1.702446,16.105556,8.425689
"HepB","JOR",62.776811,10.115109,131.756298,65.401041
"HepB","KEN",154.108111,78.111214,271.10483,158.813703
"HepB","KGZ",86.756599,63.5082,115.60121,85.173605
"HepB","KHM",194.106117,88.291944,310.35988,190.15827
"HepB","KIR",196.265084,121.059072,300.152006,193.201771
"HepB","LAO",165.017044,38.037016,329.88088,166.049523
"HepB","LBR",241.640475,138.518244,342.897604,244.410807
"HepB","LCA",9.77568,0,21.285136,9.462588
"HepB","LKA",182.795508,16.59954,498.399779,221.864204
"HepB","LSO",106.793208,45.973051,197.277994,109.471778
"HepB","MAR",98.088023,24.488461,177.82946,97.334826
"HepB","MDA",87.177258,33.659402,150.007701,87.677955
"HepB","MDG",146.878012,45.921748,302.491684,159.432661
"HepB","MDV",76.521769,0,221.79374,93.545793
"HepB","MHL",106.611877,0,206.703037,107.306019
"HepB","MKD",73.196333,26.503405,146.800779,76.742509
"HepB","MLI",230.106457,113.610199,386.546358,220.319471
"HepB","MMR",188.712654,71.237078,344.639137,190.619666
"HepB","MNG",296.45629,223.379035,395.436641,291.052744
"HepB","MOZ",150.928816,76.868925,249.987034,154.513717
"HepB","MRT",164.005014,39.302168,309.300639,158.643227
"HepB","MWI",133.021824,31.739825,292.703794,140.087163
"HepB","NAM",70.800194,0,180.15821,80.62576
"HepB","NER",162.390752,62.498129,267.696679,162.312043
"HepB","NGA",119.612266,76.960674,172.362448,118.373184
"HepB","NIC",31.964593,1.558172,63.26395,31.555454
"HepB","NPL",115.784928,51.528993,202.603171,115.954199
"HepB","PAK",113.571365,53.434136,164.909267,114.70184
"HepB","PER",35.876494,23.394866,49.454365,35.780118
"HepB","PHL",178.859983,66.203131,313.491847,179.60812
"HepB","PNG",139.06303,59.21071,258.779347,142.803321
"HepB","PRK",207.283464,122.480447,332.082396,200.232339
"HepB","PRY",17.163447,8.521906,26.340714,17.138723
"HepB","PSE",42.800378,0,80.185101,42.001357
"HepB","RWA",128.756131,5.347553,325.328253,145.846857
"HepB","SDN",159.685939,10.313903,301.06411,157.824955
"HepB","SEN",164.25016,59.771915,286.08567,161.542956
"HepB","SLB",171.545187,93.782754,280.177133,168.876997
"HepB","SLE",227.668284,142.640825,358.108905,220.033665
"HepB","SLV",15.973891,12.318861,21.98045,15.546285
"HepB","SOM",169.883469,94.270299,227.728968,174.360385
"HepB","SRB",64.489921,17.571897,140.975234,68.932548
"HepB","SSD",135.798351,83.234721,209.330718,138.241358
"HepB","STP",142.191784,41.438942,257.222391,140.042142
"HepB","SWZ",116.562222,38.109634,243.183492,121.055013
"HepB","SYR",94.322777,27.665199,186.837435,92.610641
"HepB","TCD",162.693631,92.680581,220.780009,165.749647
"HepB","TGO",166.704545,75.92226,265.740245,167.842538
"HepB","THA",195.320729,47.554862,451.65455,221.276413
"HepB","TJK",100.569797,51.026572,150.565762,99.77259
"HepB","TKM",138.19812,75.634705,233.205975,141.16219
"HepB","TLS",120.700904,32.103326,273.497414,129.711796
"HepB","TON",209.672148,113.19153,299.658265,210.578075
"HepB","TUN",59.468365,35.056409,90.816988,58.530524
"HepB","TUV",101.483844,0,211.870981,98.239511
"HepB","TZA",123.883527,12.936202,322.554212,142.51321
"HepB","UGA",133.918349,53.838042,255.086175,139.874862
"HepB","UKR",70.880168,36.650411,126.632923,74.198404
"HepB","UZB",105.438325,45.256919,168.57712,103.920949
"HepB","VCT",11.958695,0,25.303369,12.195976
"HepB","VEN",27.43241,10.943482,41.968688,27.421798
"HepB","VNM",192.451642,38.874615,395.475793,192.715956
"HepB","VUT",211.26258,117.197776,335.078194,209.164635
"HepB","WSM",143.056055,47.217581,302.688991,139.020753
"HepB","XK",68.169332,0,154.756015,68.960561
"HepB","YEM",80.758871,13.399979,147.015461,79.98266
"HepB","ZAF",154.893644,51.484493,290.068879,158.016145
"HepB","ZMB",158.054808,49.349093,270.404355,159.494975
"HepB","ZWE",130.822911,51.116857,247.799844,136.952466
"Hib","AFG",274.702003,146.409673,508.084525,265.591213
"Hib","AGO",540.326067,247.223449,1010.637397,524.43547
"Hib","ALB",39.00523,23.988557,56.021597,38.924687
"Hib","ARM",47.488619,19.326119,97.295243,45.131717
"Hib","AZE",141.219627,53.120219,277.005432,141.041256
"Hib","BDI",278.596805,182.181409,431.188664,270.594818
"Hib","BEN",279.252611,167.717241,440.041082,276.138358
"Hib","BFA",212.222576,133.430103,384.913246,194.456242
"Hib","BGD",134.659926,42.949096,288.080714,130.629853
"Hib","BIH",5.863283,2.33932,11.839747,5.618274
"Hib","BLR",11.238821,2.584555,29.426385,10.43418
"Hib","BLZ",29.624659,17.582549,46.443722,28.383127
"Hib","BOL",212.525745,49.683797,413.116325,209.897131
"Hib","BTN",110.889819,33.40353,241.771906,108.830498
"Hib","CAF",263.873294,32.366754,530.25064,241.29867
"Hib","CHN",52.929021,-1.561029,157.91556,49.336665
"Hib","CIV",128.062349,49.363576,222.420332,123.225002
"Hib","CMR",261.970869,143.687587,463.180659,249.52985
"Hib","COD",320.461699,171.285096,570.3096,302.787846
"Hib","COG",141.614585,57.752931,289.440961,137.56385
"Hib","COL",38.199606,23.85942,58.811133,37.121891
"Hib","COM",233.141392,85.507112,437.412724,231.818924
"Hib","CPV",59.916137,28.182733,106.3542,59.322903
"Hib","CUB",12.440509,6.533435,19.750091,12.077227
"Hib","DJI",155.638382,86.024535,272.755821,147.953865
"Hib","DZA",57.850321,25.88183,102.181844,57.246769
"Hib","ECU",57.767119,40.531318,80.428822,56.876078
"Hib","EGY",55.274056,26.612389,105.635262,53.004075
"Hib","ERI",206.648822,78.688757,399.106066,203.12061
"Hib","ETH",312.934494,73.757973,670.234229,310.311662
"Hib","FJI",103.244705,59.557696,156.926822,101.976373
"Hib","FSM",150.474845,70.900525,265.357147,145.80975
"Hib","GEO",28.65259,10.241964,53.434086,28.36366
"Hib","GHA",101.735578,73.595559,146.36845,99.138886
"Hib","GIN",277.620396,91.809895,584.515523,249.192447
"Hib","GMB",174.120125,105.278382,270.088754,169.872537
"Hib","GNB",211.612087,115.814015,400.660708,199.583475
"Hib","GTM",100.570961,45.028356,172.099967,99.956033
"Hib","GUY",47.456732,28.939578,67.795287,46.677724
"Hib","HND",63.038499,35.753218,102.314793,61.62372
"Hib","HTI",265.117925,88.441307,591.754213,245.069522
"Hib","IDN",84.351391,31.463631,182.114186,77.979004
"Hib","IND",121.656481,40.457621,271.48217,109.490578
"Hib","IRN",65.510459,14.434248,135.495316,65.162687
"Hib","IRQ",56.8366,33.357106,93.024226,54.537501
"Hib","JAM",10.563903,6.854521,16.293732,10.108416
"Hib","JOR",31.24959,16.972162,50.436793,30.497395
"Hib","KEN",100.385261,73.153992,136.407805,98.213479
"Hib","KGZ",96.789169,36.230787,181.92571,95.368737
"Hib","KHM",168.469804,43.846888,356.25683,168.582722
"Hib","KIR",172.21442,117.61806,253.35387,167.244411
"Hib","LAO",274.158537,105.025824,534.310839,264.867744
"Hib","LBR",286.159416,126.185768,551.345504,276.011411
"Hib","LKA",16.818814,5.411813,33.654676,16.667028
"Hib","LSO",104.687716,39.05757,169.76839,103.805931
"Hib","MAR",99.796847,35.291384,184.454988,99.950719
"Hib","MDA",21.188419,11.406314,34.891801,20.263275
"Hib","MDG",202.7213,76.073033,401.130636,198.155424
"Hib","MHL",80.974581,66.13419,97.540425,80.926218
"Hib","MKD",10.000513,5.218932,16.840258,9.653932
"Hib","MLI",370.888856,138.241969,797.657399,364.443017
"Hib","MMR",156.441552,52.705992,331.633736,146.968813
"Hib","MNG",64.909592,37.977212,103.668659,63.599603
"Hib","MOZ",173.897878,102.671016,302.587705,165.738536
"Hib","MRT",236.870708,132.828064,398.912105,228.980618
"Hib","MWI",126.105993,88.09326,174.514796,125.204595
"Hib","NAM",47.841476,9.847211,92.938542,47.833279
"Hib","NER",540.356939,175.904151,1046.49771,533.054181
"Hib","NGA",215.480394,61.45323,510.14332,174.509279
"Hib","NIC",80.352394,52.146544,114.190247,79.381011
"Hib","NPL",110.706441,37.249613,242.586908,103.405378
"Hib","PAK",179.685745,110.586156,300.937244,170.489549
"Hib","PER",53.80739,26.581698,94.154764,52.186731
"Hib","PHL",85.930388,44.219293,162.254867,80.640871
"Hib","PNG",171.660735,61.05231,343.652251,159.770725
"Hib","PRK",93.691809,35.737706,194.10735,90.353414
"Hib","PRY",41.225256,26.900789,60.379836,40.530808
"Hib","PSE",8.701608,7.036142,10.695071,8.624152
"Hib","RWA",293.366934,85.761281,583.722013,291.963063
"Hib","SDN",283.349056,120.824885,504.847153,280.665936
"Hib","SEN",281.597363,97.235001,539.154397,283.681905
"Hib","SLB",107.983536,56.802911,172.523193,107.076779
"Hib","SLE",263.744369,166.349322,451.32096,245.955986
"Hib","SLV",49.154267,30.332997,77.464654,47.463667
"Hib","SOM",433.292968,114.737046,844.19892,393.179885
"Hib","SRB",8.10325,-16.430205,36.389543,5.462586
"Hib","SSD",319.889065,74.891801,765.954898,286.514442
"Hib","STP",99.016284,56.469427,157.429868,97.323424
"Hib","SWZ",98.319871,54.019818,142.754725,99.235205
"Hib","SYR",21.494167,6.567093,42.975955,21.05857
"Hib","TCD",478.497098,188.150443,968.383772,452.090521
"Hib","TGO",135.596581,77.408424,208.55938,133.909508
"Hib","THA",15.648748,-16.333776,56.145257,10.367872
"Hib","TJK",181.336979,100.018316,303.60961,178.188717
"Hib","TKM",116.421649,66.226176,172.59069,116.539783
"Hib","TLS",244.050333,104.994475,484.344248,240.068191
"Hib","TON",38.940122,28.780927,49.900976,38.732931
"Hib","TUN",25.843027,12.698614,47.390131,24.971752
"Hib","TUV",38.981066,29.814515,49.51607,38.780929
"Hib","TZA",172.659232,82.536374,304.243423,167.287999
"Hib","UGA",139.280749,89.222614,231.399748,129.795146
"Hib","UKR",17.382809,6.057006,35.137316,17.397412
"Hib","UZB",97.509265,67.949783,147.974947,94.69203
"Hib","VEN",30.70851,12.360896,55.100431,30.811475
"Hib","VNM",30.54716,16.931369,49.603725,29.692831
"Hib","VUT",50.98894,29.391915,72.72027,50.9548
"Hib","WSM",50.469309,22.626398,89.488733,50.152645
"Hib","XK",38.999793,29.704361,49.555493,38.944052
"Hib","YEM",212.481435,68.2196,425.322234,215.308014
"Hib","ZAF",78.689415,47.326245,107.411406,79.244253
"Hib","ZMB",172.67138,105.142528,291.232407,163.963267
"Hib","ZWE",71.138954,6.46902,155.838816,70.725675
